phrase_id,balise_lieu_obj,balise_lieu_loc,balise_act,balise_doc,balise_perc,balise_tps,balise_dyn,phrase
446,,,,,,," leur localisation leur permettra de répondre aux besoins d' une population nombreuse ( plusieurs centaines de milliers d' habitants ), déjà existante mais mal desservie ,","Dans la mesure où  leur localisation leur permettra de répondre aux besoins d' une population nombreuse ( plusieurs centaines de milliers d' habitants ), déjà existante mais mal desservie , ils auront , pensons-nous , les plus grandes chances de réussite . "
447,,,,,,, réalisations ,"Étant donné la masse de  réalisations  dont on disposera sûrement et celle que l' on peut espérer , il semble que l' on puisse envisager la création de plusieurs de ces noyaux judicieusement répartis . "
451,,,,,,, Disposer d' un terrain à peu près libre ou facile à libérer ," Disposer d' un terrain à peu près libre ou facile à libérer  et assez vaste ( 500 à 1 . 000 ha ) pour que puissent y trouver place les programmes de logements ( à densité assez forte ), les services publics prévus et ceux qui peuvent être envisagés , et les installations privées pour lesquelles les terrains doivent être non seulement disponibles mais aménagés pour les recevoir facilement . "
453,,,,,,, Constituer un site intéressant ou acceptable pour y créer une véritable ville nouvelle ., Constituer un site intéressant ou acceptable pour y créer une véritable ville nouvelle . 
455,,,,,,, puissent être aménagées ,"Que des relations rapides routières et ferrées , tant avec PARIS qu'avec les parties peuplées de l' agglomération les plus voisines existent ou  puissent être aménagées  sans dépenses exagérées . "
457,,,,,,," , cités satellites , à l' image des nouvelles villes anglaises .","A la lumière de ces critères , il faut examiner quelles sont les solutions de principe qui peuvent se présenter et qui ont été parfois proposées sous le terme de  , cités satellites , à l' image des nouvelles villes anglaises . "
458,,,,,,, Extension importante de villes existantes ,Nous examinerons successivement les quatre hypothèses suivantes : a ) Villes nouvelles le long d' une grande voie de communication à proximité de l' agglomération actuelle ; b )  Extension importante de villes existantes  ; c ) Villes nouvelles à 40 ou 50 km de PARIS ; d ) Noyaux urbains dans l' agglomération . 
459,,,,,,, CRÉÉES ,A . VILLES  CRÉÉES  LE LONG D'UNE VOIE DE COMMUNICATION RADIALE ( voie ferrée ou grande route ) à proximité de l' agglomération mais extérieures à cette dernière . 
461,,,,,,," les moyens de liaison routière et ferroviaire avec PARIS existent , aucune infrastructure nouvelle coûteuse "," les moyens de liaison routière et ferroviaire avec PARIS existent , aucune infrastructure nouvelle coûteuse  n'est nécessaire à ce titre . "
462,,,,,,, pourront être acquis ,"Des terrains  pourront être acquis  à bon compte à un emplacement où un point d' arrêt nouveau pourra , le cas échéant , être créé . "
463,,,,,,, se sont créés ,"C'est en partant de la facilité de relations avec PARIS que  se sont créés  ainsi le long des voies ferrées près des gares , des agglomérations telles que GOUSSAINVILLE , SEVRAN , SAVIGNY-SUR-ORGE , etc . "
464,,,,,,, leur création ,"Ce sont des exemples types de cités-dortoirs , et ce caractère découle de l' unique raison de  leur création  : facilités de relation ferroviaire avec PARIS . "
465,,,,,,," construire des cités de 20 ou 30 . 000 habitants ,","On peut raisonnablement prétendre faire beaucoup mieux :  construire des cités de 20 ou 30 . 000 habitants , les organiser , leur apporter des activités indispensables . "
467,,,,,,, petites agglomérations anciennes .,"Leur , clientèle , se réduirait à peu près aux habitants des logements nouveaux et des  petites agglomérations anciennes . "
469,,,,,,, de telles réalisations ,mais  de telles réalisations  n'apporteraient aucune amélioration à la situation actuelle de l' agglomération ; 
470,,,,,,, n'auraient ,"bien plus , on aggraverait les problèmes du centre de PARIS car ces villes  n'auraient  aucune chance d' acquérir une vie propre et leur population vivrait avec la Capitale ; "
471,,,,,,, auraient tendance à se souder à l' agglomération actuelle ,"elles  auraient tendance à se souder à l' agglomération actuelle  et constitueraient ainsi de véritables prolongements tentaculaires de l' agglomération et ce , contrairement à la politique de limitation de toute extension souhaitée par le Gouvernement . "
472,,,,SCHÉMAS DE PRINCIPE :,,, l' aménagement et l' organisation générale de la Région Parisienne ,SCHÉMAS DE PRINCIPE :Plusieurs hypothèses peuvent être envisagées pour  l' aménagement et l' organisation générale de la Région Parisienne  : A - la création de villes satellites échelonnées sur de grands axes de circulation ; 
473,,,,,,, l' extension importante de villes existantes ,B -  l' extension importante de villes existantes  à 40 ou 50 km de PARIS ; 
474,,,,,,, la création de cités nouvelles importantes ,C -  la création de cités nouvelles importantes  à 40 ou 50 km de PARIS: D - la réorganisation de la banlieue autour de noyaux urbains nouveaux à créer. 
475,,,,,,, Les avantages et les inconvénients de ces diverses hypothèses , Les avantages et les inconvénients de ces diverses hypothèses  sont développés dans le rapport général . 
476,,,,,,, CRÉATION DE VILLES SATELLITES ," CRÉATION DE VILLES SATELLITES  SUR DE GRANDS AXES DE CIRCULATION Implantations au long de , grands axes , • Au long des voies ferrées • Autour des gares EXTENSION DES VILLES EXISTANTES • villes existantes • extensions CITÉS NOUVELLES A 40 ou 50 km DE PARIS • Pariset nouveaux centres urbains • "
477,,,,,,, Nouvelles zones d' activités , Nouvelles zones d' activités  RÉORGANISATION DE LA BANLIEUE AUTOUR DE NOYAUX URBAINS • Limite de la zone d'influence B . EXTENSION IMPORTANTE DE VILLES EXISTANTES A 40 OU 50 KM . 
478,,,,,,, un certain nombre de villes d' origine ancienne ,"Il existe à une distance de 40 à 50 km de Notre-Dame  un certain nombre de villes d' origine ancienne  comme CREIL , MANTES , MEAUX , MELUN dont la population varie de 20 . 000 à 30 . 000 habitants , et un peu plus loin comme MONTEREAU , dont la population a dépassé 10 . 000 habitants . "
479,,,,,,, remplissent en général les fonctions de ville-centre pour la zone rurale qui les entoure ,"Elles  remplissent en général les fonctions de ville-centre pour la zone rurale qui les entoure  et n'ont pas pour l' instant d' autre raison d' être , d' autre vocation . "
481,,,,,,, cette évolution progressive ,"Bien conduite ,  cette évolution progressive  pendant laquelle l' équipement urbain et le nombre des emplois devraient s'adapter au chiffre des habitants , pourrait avoir de bons effets . "
482,,,,,,, cherchons à créer .,Il peut venir à l' esprit que de tels éléments existants puissent être l' amorce de l' un des noyaux que nous  cherchons à créer . 
483,,,,,,, prennent une vie propre ,"Mais pour que ces villes  prennent une vie propre  et qu'elles soient une solution au problème parisien , il faut au moins qu'elles aient le caractère d' une grande ville de 150 . 000 à 200 . 000 habitants . "
485,,,,,,," devait passer en une ou deux générations de 20 . 000 à 200 . 000 , aucun des équipements existants ne serait utilisable .","Si le chiffre de la population  devait passer en une ou deux générations de 20 . 000 à 200 . 000 , aucun des équipements existants ne serait utilisable . "
486,,,,,,, faudrait en créer un autre ,Le centre urbain actuel ne pourrait pas être adapté aux nouveaux besoins et il  faudrait en créer un autre  pour la ville nouvelle . 
487,,,,,,, seraient à créer presque complètement .,"De même , les emplois , les services publics , etc .,  seraient à créer presque complètement . "
488,,,,,,," la création d' une ville entièrement nouvelle ,","On peut penser que l' existence de la ville actuelle serait plus une gêne qu'un auxiliaire efficace pour  la création d' une ville entièrement nouvelle , solution que nous allons examiner ci-après . "
489,,,,,,, une extension modérée ,"La meilleure solution pour ces villes qui se situent toutes ( ou à peu près ) par rapport à PARIS , dans les mêmes conditions que les , new towns , anglaises par rapport à LONDRES , n'est-elle pas dans  une extension modérée  qui leur permette d' assimiler , sans perdre leur caractère , une population nouvelle égale ou légèrement supérieure à leur population actuelle ? "
490,,,,,,," d' apports nouveaux de province , constituer un appoint non négligeable à la solution du problème parisien .","Elles pourraient ainsi , et à condition qu'habitants et activités proviennent de l' agglomération parisienne et non pas  d' apports nouveaux de province , constituer un appoint non négligeable à la solution du problème parisien . "
491,,,,,,, VILLES NOUVELLES ,C .  VILLES NOUVELLES  A 40 OU 50 KM DE PARIS . 
492,,,,,,, les développements les plus prometteurs .,Cette solution est a priori séduisante car elle élimine toute contrainte de ce qui existe et permet tous  les développements les plus prometteurs . 
493,,,,,,, crée pas une ville ,"Mais on ne  crée pas une ville  pour créer une ville , ni pour lui donner son nom . "
495,,,,,,, l' exploitation d' une ressource naturelle ,"A LACQ , par exemple , la soudaine découverte et les besoins de  l' exploitation d' une ressource naturelle  posaient la question du logement d' ouvriers et de techniciens dont l' emploi existait . "
496,,,,,,, la construire ,Il était rationnel de  la construire  et de la doter des équipements voulus . 
497,,,,,,, l' avenir ,C'est d' ailleurs une création relativement limitée et dont  l' avenir  le sera sans doute aussi . 
498,,,,,,, un site agréable à proximité d' autoroutes et de voies ferrées .,On peut choisir  un site agréable à proximité d' autoroutes et de voies ferrées . 
499,,,,,,, des emplacements existent .,"Que ce soit dans la région d' ERMENONVILLE ou de CHANTILLY au Nord , de NEMOURS au Sud , de RAMBOUILLET ou de DOURDAN à l' Ouest , de la vallée de la Marne ou des limites de la Brie à l' Est ou au Sud-Est ,  des emplacements existent . "
500,,,,,,, créer une ville ,Mais dans quel but  créer une ville  dans la campagne à 50 km de PARIS ? 
503,,,,,,, les décentraliser ,"Si l' on doit y transporter des activités parisienne excédentaires , pourquoi ne pas  les décentraliser  beaucoup plus loin , ou si elles sont vraiment par destination impossibles à trop éloigner de l' agglomération , pourquoi ne pas les placer dans une des nombreuses , cités-dortoirs , dans la banlieue ? "
504,,,,,,," créer par exemple une Faculté ,","On pourrait y  créer par exemple une Faculté , mais elle sera trop importante pour les étudiants de la ville et ne servira en rien à ceux de la banlieue , à moins de créer de véritables villes universitaires à l' image d' OXFORD ou de CAMBRIDGE . "
508,,,,,,," faudrait d' une manière synchrone , construire les logements ,","En tout cas , il  faudrait d' une manière synchrone , construire les logements , amener les emplois , créer les services publics dont certains ne seraient même pas justifiés par la ville complète . "
509,,,,,,," était une réussite ,","Si cependant , grâce à des efforts concordants de tous , une telle ville  était une réussite , on peut se demander en quoi elle apporterait une amélioration à la structure de l' agglomération parisienne ? "
510,,,,,,, des investissements massifs ,"Ne serait-il pas à craindre qu'en raison  des investissements massifs  qu'elle entraînerait , les équipements insuffisants de l' agglomération parisienne soient encore plus négligés ? "
511,,,,,,," se remplissent non de Parisiens , mais de lointains provinciaux attirés encore davantage par la publicité qu'entraînera fatalement une telle création ?","Ne serait-il pas à craindre aussi que ces villes nouvelles  se remplissent non de Parisiens , mais de lointains provinciaux attirés encore davantage par la publicité qu'entraînera fatalement une telle création ? "
513,,,,,,, la localisation des nouveaux noyaux urbains ,Cette dernière hypothèse consiste à choisir pour  la localisation des nouveaux noyaux urbains  des emplacements situés dans l' agglomération elle-même ; 
514,,,,,,, d' éviter les inconvénients des solutions A et C précédentes .,elle permettrait  d' éviter les inconvénients des solutions A et C précédentes . 
515,,,,,,, un effort important et coordonné d' aménagement et d' équipement ,"En effet , si  un effort important et coordonné d' aménagement et d' équipement  est , là comme ailleurs , indispensable , il servira non seulement aux habitants des nouveaux quartiers mais aussi à tous ceux des quartiers environnants et des communes voisines . "
516,,,,,,," pourront y être installés ,","Les services publics principaux et notamment les établissements d' enseignement supérieur , secondaire ou technique qui  pourront y être installés , les centres d' affaires ou d' activités de toute nature et , en particulier , commerciales et industrielles , ainsi que les centres de culture et de loisirs qui pourront s'y créer et s'y développer , seront des pôles d' attraction pour les communes voisines d' autant plus importants et plus efficaces que les liaisons routières seront plus courtes- et plus aisées , que les moyens de transport en commun , routiers ou ferrés , seront conçus ou améliorés pour en faciliter l' accès . "
517,,,,,,," le nouveau noyau urbain ,","Les relations étant plus faciles avec  le nouveau noyau urbain , peut-être aussi moins longues et moins coûteuses , les habitants de ces communes seront incités à y venir plus fréquemment plutôt que de continuer à aller à PARIS et subir les inconvénients de la congestion parisienne . "
518,,,,,,, s'y développeront .,Ils y viendront d' autant plus aisément que les centres d' affaires et de travail  s'y développeront . 
519,,,,,,," un rayonnement d' autant plus grand que la , clientèle ,","Ceux-ci auront eux-mêmes  un rayonnement d' autant plus grand que la , clientèle , susceptible de les faire vivre au voisinage sera plus nombreuse . "
520,,,,,,," seront bien composés , correctement construits et équipés ,","On peut dire sans crainte de se tromper que dans la mesure où ces noyaux  seront bien composés , correctement construits et équipés , auront un caractère de grande ville et conserveront cependant des disponibilités suffisantes de terrains pour accueillir certains établissements de caractère un peu exceptionnel , ils étendront progressivement leur zone d' influence sur les communes voisines ; "
522,,,,,,, leurs emplacements soient particulièrement bien choisis ,"Mais il faut que  leurs emplacements soient particulièrement bien choisis  dans l' agglomération , sur de grands axes actuels ou projetés qui faciliteront les liaisons de ces différents noyaux entre eux et aussi avec la Capitale . "
523,,,,,,, les réaliser .,Il faut aussi qu'une action volontaire et continue soit menée pour  les réaliser . 
524,,,,dans le Plan,,, Les grandes opérations routières ou de transports ferrés , Les grandes opérations routières ou de transports ferrés  proposéesdans le Planet nécessaires en tout état de cause pour l' aménagement de la Région pourront être l' un des facteurs déterminant pour leur réussite. 
525,,,,,,, Zone d' économie urbaine ,PARIS ET SA RÉGION Paris Limite du département de la Seine Limite de la Région Parisienne  Zone d' économie urbaine  
526,,,,,,, UN AMÉNAGEMENT RÉGIONAL ,Les villes périphériqueschapitre troisième PROPOSITIONS POUR  UN AMÉNAGEMENT RÉGIONAL  I-LE SCHÉMA GÉNÉRAL 
527,,,,,,, d' Aménagement et d' Organisation Générale de la Région Parisienne.,"Le schéma général est en fonction des considérations exposées dans les chapitres précédents , qu'ont été élaborées les présentes propositions pour un Plan  d' Aménagement et d' Organisation Générale de la Région Parisienne. "
532,,,,,,, réorganiser et de restructurer la banlieue ,Le problème essentiel est celui de  réorganiser et de restructurer la banlieue  et non de l' étendre . 
533,,,,,,, des disponibilités suffisantes en terrains bien situés dans son sein ou dans ses franges immédiates ,"Si une telle solution est possible dans l' agglomération parisienne , si  des disponibilités suffisantes en terrains bien situés dans son sein ou dans ses franges immédiates  existent , c'est incontestablement celle qui serait la plus profitable aux 7 . 000 . 000 d' habitants qui la constituent . "
534,,,,,,," nouveaux noyaux urbains principaux et secondaires ,","Or , un examen critique des localisations possibles de  nouveaux noyaux urbains principaux et secondaires , montre que cette solution peut être envisagée . "
536,,,,,,, Chaque noyau ou centre urbain principal ," Chaque noyau ou centre urbain principal  devrait comporter une zone très urbanisée et équipée d' un ensemble polyvalent de services publics et privés , de qualité supérieure ou exceptionnelle comme n'en possèdent guère que les villes de plusieurs centaines de milliers d' habitants . "
537,,,,,,, réalisés ,Ils devraient être convenablement répartis autour de PARIS et pouvoir être  réalisés  successivement dans le temps . 
538,,,,,,," contrebalançant partiellement celle de PARIS  , ils ne peuvent être très nombreux et , par ailleurs , les habitants de leur zone d' influence ne doivent pas traverser PARIS  pour les rejoindre .","Si l' on veut qu'ils aient un poids ou une attraction locale  contrebalançant partiellement celle de PARIS  , ils ne peuvent être très nombreux et , par ailleurs , les habitants de leur zone d' influence ne doivent pas traverser PARIS  pour les rejoindre . "
540,,,,,,, s'étendant ,"La configuration actuelle de la banlieue parisienne ,  s'étendant  dans toutes les directions autour de PARIS , appellera nécessairement plusieurs localisations . "
541,,,,,,, pourront s'y placer ,"Les éléments qui  pourront s'y placer  se révéleront peu à peu : il faut pour que l' un de ces centres puisse réellement , démarrer , qu'il possède déjà quelques-uns de ces éléments autour desquels d' autres viendront facilement s'installer . "
542,,,,,,, ne peut penser réaliser à la fois toutes ces intentions ,On  ne peut penser réaliser à la fois toutes ces intentions  ; 
543,,,,,,, toutes réalisations de cette importance ,"mais on peut par contre les prévoir , les étudier , les préparer et surtout prendre à temps les décisions préalables à  toutes réalisations de cette importance  qui s'échelonneront suivant une période plus ou moins longue . "
544,,,,,,, une restructuration de l' agglomération ,"La localisation des divers , noyaux , qui pourraient permettre  une restructuration de l' agglomération  est à l' étude . "
545,,,,,,, d' être étudiés .,"Dès maintenant , les centres ci-après sont envisagés ou méritent  d' être étudiés . "
546,,,,,,, son prolongement éventuel ,A - LA DÉFENSE et  son prolongement éventuel  vers la forêt de SAINT GERMAIN dans la plaine de MONTESSON . 
547,,,,,,, l' opération ,"Envisagée il y a trois siècles comme une route pour rejoindre les chasses de SAINT-GERMAIN , ponctuée au siècle dernier par le , monument de la DÉFENSE ,,  l' opération  dite , de la DÉFENSE , fut l' objet de multiples propositions , concours , projets , visant à marquer une volonté de prolonger vers l' Ouest le grand axe de PARIS: Louvre , Concorde , Étoile( 1 ). "
548,,,,,,, une réalisation ,"Aujourd'hui , l' accord s'est fait sur  une réalisation  qui marque un premier prolongement vers l' extérieur de PARIS du mouvement vers l' Ouest du quartier des affaires , mouvement qui a atteint l' avenue de la Grande-Armée et se dessine à NEUILLY . "
549,,,,,,, son développement est presque purement linéaire ,"Mais alors que  son développement est presque purement linéaire  jusqu'à présent , il connaîtrait dans le quartier de la DÉFENSE une intensité et un étalement très importants . "
550,,,,,,, la construction du Centre National des Industries et des Techniques ,L'entreprise hardie qu'a été  la construction du Centre National des Industries et des Techniques  a vaincu bien des hésitations et des réticences . 
551,,,,,,," l' opération d' ensemble ,","S'il est encore trop tôt pour juger de  l' opération d' ensemble , il faut noter cependant que les demandeurs de terrains s'y pressent . "
552,,,,,,," projettent leurs buildings ,","De grandes Sociétés y  projettent leurs buildings , la Foire de PARIS s'y tiendra sans doute un jour , d' autres animateurs pensent à y construire un Palais des Congrès , un Théâtre populaire , un grand hôtel , un nouveau , Vélodrome d' Hiver,. "
553,,,,,,," le commencement des travaux de construction du prolongement du métropolitain ,","Ce mouvement s'accélérera sûrement , maintenant que le Gouvernement vient de décider  le commencement des travaux de construction du prolongement du métropolitain , amorçant ainsi la réalisation d' une transversale rapide Est-Ouest de PARIS . "
554,,,,,,, 700 hectares de la banlieue Nord-Ouest de PARIS dans la première boucle de la Seine ;,La Région de la DÉFENSE intéresse  700 hectares de la banlieue Nord-Ouest de PARIS dans la première boucle de la Seine ; 
555,,,,,,, sont disponibles ou récupérables .,au-delà de cette zone et dans la deuxième boucle formée par la Seine— de l' Ile de Chatou à la Forêt de Saint-Germain— près de 1 . 000 hectares  sont disponibles ou récupérables . 
556,,,,,,," l' opération , DÉFENSE ,","Par leur situation , ils peuvent permettre le prolongement éventuel de  l' opération , DÉFENSE , et se prêter magnifiquement à des installations aérées complétant les précédentes . "
557,,,,,,, sa réussite .,Sa situation privilégiée dans le prolongement du grand axe de PARIS permet de bien augurer de  sa réussite . 
558,,,,,,," d' un centre d' affaires et de lieux de grandes manifestations de tous ordres ,","Son caractère sera sûrement celui  d' un centre d' affaires et de lieux de grandes manifestations de tous ordres , en même temps qu'un centre d' attraction important pour une grande partie de la population de la banlieue immédiate Ouest-Nord-Ouest de Paris . "
560,,,,,,, l' aménagement de la voie ,Un concours avait été ouvert et jugé en 1931 pour  l' aménagement de la voie  allant de la place de l' Étoile au Rond-Point de la Défense . 
562,,,,,,, recevoir un nouveau noyau urbain important ,"Lorsqu'on envisage les différents emplacements susceptibles de  recevoir un nouveau noyau urbain important  dans l' agglomération parisienne , on ne peut s'empêcher de penser à l' utilisation possible , dans ce but , du Plateau de VILLACOUBLAY . "
563,,,,,,, la réalisation d' un ensemble ,"Ceinturé par les bois de VERRIÈRES , de CLAMART , de MEUDON et de l 'Homme Mort , d' où il émerge , le Plateau de VÉLIZY-VILLACOUBLAY , de 700 hectares environ de superficie , par sa situation à l' abri de toute pollution atmosphérique provenant de l' agglomération parisienne , particulièrement sain et aéré , se présente avec des caractéristiques correspondant aux principaux critères énumérés au Chapitre 2 , et il serait susceptible de permettre  la réalisation d' un ensemble  particulièrement intéressant , jumelé avec l' agglomération Versaillaise , si l' aérodrome militaire , qui en occupe environ la moitié , pouvait être transféré ailleurs . "
564,,,,,,, agrandissement ,"Or , certains techniciens de l' aéronautique affirment que cet aérodrome , dont l' utilisation par des appareils militaires à réaction avait soulevé des protestations de la part des populations des Cités-jardins de CHATENAY-MALABRY et du PLESSIS-ROBINSON , n'est pas sans apporter une gêne à la navigation aérienne , gêne susceptible de devenir d' autant plus sensible que le trafic aérien de l' aérodrome d' ORLY( en cours d' agrandissement  ) doit augmenter très sensiblement dans les prochaines années . "
565,,,,,,," l' aménagement de la Région Parisienne ,","De sorte que , du point de vue de  l' aménagement de la Région Parisienne , on peut se demander si un transfert de ces installations aéronautiques ne risque pas d' être envisagé dans l' avenir . "
566,,,,,,, d' une utilisation du Plateau de Villacoublay ,"Aussi bien dans une telle hypothèse , l' étude  d' une utilisation du Plateau de Villacoublay  mérite-t-elle d' être entreprise ? "
568,,,,,,, la construction d' un noyau important ,On pourrait prévoir  la construction d' un noyau important  avec des activités secondaires et tertiaires en nombre suffisant pour améliorer l' équilibre économique et social des communes environnantes . 
569,,,,,,, la construction d' une ville universitaire ou d' une cité administrative .,On peut envisager aussi  la construction d' une ville universitaire ou d' une cité administrative . 
570,,,,,,, la construction d' une ville-parc ,L'hypothèse de  la construction d' une ville-parc  spécialement aménagée pour les sports et les loisirs présente également un certain intérêt . 
571,,,,,,," La proximité de VERSAILLES , de la Faculté d' ORSAY et des Centres de recherches du Plateau de SACLAY et de la Vallée de Chevreuse ;"," La proximité de VERSAILLES , de la Faculté d' ORSAY et des Centres de recherches du Plateau de SACLAY et de la Vallée de Chevreuse ; "
572,,,,,,, d' aménager ,"les liaisons ferrées existantes à proximité avec la rive gauche de PARIS , et qu'il serait nécessaire  d' aménager  et derapprocher ; "
573,,,,,,, devant être améliorée ,une ossature routière  devant être améliorée  dans ses liaisons avec PARIS et notamment les quais de la rive gauche ; 
574,,,,,,, cette nouvelle utilisation ,la beauté des sites environnants donneraient à  cette nouvelle utilisation  une chance certaine de réussite . 
575,,,,,,," La région Nord-Nord-Est de la banlieue ( STAINS , SAINT-DENIS , PIERREFITTE , SARCELLES , GARGES-les-GONESSE , LE BOURGET ,","C -  La région Nord-Nord-Est de la banlieue ( STAINS , SAINT-DENIS , PIERREFITTE , SARCELLES , GARGES-les-GONESSE , LE BOURGET , etc .). "
577,,,,,,, grignotée sans cesse ,"Appuyé au Nord-Ouest sur la forêt de MONTMORENCY et au Nord-Est sur les restes de la forêt de BONDY  grignotée sans cesse  par des lotissements ou des exploitations de carrières , cet ensemble groupe une population de l' ordre de 800 . 000 habitants . "
578,,,,,,, le développement ,"A l' exception de quelques communes , ENGHIEN , MONTMORENCY , etc . vers le Nord-Ouest , cette région est l' une de celles dont  le développement  s'est poursuivi de façon anarchique et où les conditions de vie mériteraient particulièrement d' être améliorées . "
579,,,,,,," l' essentiel de son emploi dans le vaste secteur industriel situé de GENNEVILLIERS à PANTIN , en passant par SAINT-DENIS , AUBERVILLIERS , LA COURNEUVE ,","La majorité de la population active , 300 . 000 travailleurs , trouve  l' essentiel de son emploi dans le vaste secteur industriel situé de GENNEVILLIERS à PANTIN , en passant par SAINT-DENIS , AUBERVILLIERS , LA COURNEUVE , etc… "
580,,,,,,," d' améliorer cette situation ,","Des initiatives ont déjà été prises pour tenter  d' améliorer cette situation , tant par les communes que par un certain nombre de grands constructeurs à SAINT-DENIS , à SARCELLES , à GARGES-LES-GONESSE , à LA COURNEUVE . "
581,,,,,,, d' y créer un vaste parc départemental ,"Depuis de nombreuses années , le département de la Seine a envisagé  d' y créer un vaste parc départemental  à LA COURNEUVE et a acquis dans ce but plusieurs centaines d' hectares . "
582,,,,,,," ces heureuses réserves de terrains ,","Presque au milieu de cette zone , et à proximité de  ces heureuses réserves de terrains , l' aérodrome du BOURGET et ces terrains immédiatement limitrophes constituent un vide d' environ 1 . 000 hectares . "
583,,,,,,, a conduit à neutraliser plusieurs centaines d' hectares ,"La gêne qu'il occasionne déjà aux populations voisines et qui  a conduit à neutraliser plusieurs centaines d' hectares  situés à sa proximité immédiate au Sud-Ouest , n'ira qu'en s'accentuant si son développement envisagé pour faire face aux besoins aéronautiques était autorisé . "
584,,,,,,," un projet d' extension et de développement de cet aéroport ,","A la suite d' entretiens avec les Services du Ministère de la Construction et du Ministère des Travaux Publics et des Transports , consécutifs à  un projet d' extension et de développement de cet aéroport , une étude a été demandée à la Direction Générale de l' Aéroport de PARIS , pour savoir dans quelles conditions un éventuel transfert de l' aérodrome du BOURGET pourrait être envisagé , de préférence à l' extension et à la modernisation sur place de l' aérodrome actuel . "
585,,,,,,, pouvait être aménagé ,"Cette étude préliminaire a conclu qu'en raison des besoins propres à l' aéronautique et notamment du développement de l' aviation supersonique , une telle hypothèse pouvait être envisagée si un aéroport Nord de PARIS , appelé à remplacer celui du BOURGET ,  pouvait être aménagé  en dehors et à proximité de l' agglomération . "
586,,,,,,," la localisation dans cette région d' un nouveau centre urbain relativement important ,","Dès lors , l' hypothèse de  la localisation dans cette région d' un nouveau centre urbain relativement important , ceinturant le futur Parc de La Courneuve , bien desservi par l' autoroute du Nord et des liaisons ferrées existantes ou pouvant être améliorées , profondément encastré dans la banlieue , pourrait être envisagée comme un élément restructurateur de tout l' ensemble indiqué précédemment . "
587,,,,,,, cette localisation ,"Combinant , dans une vue d' avenir à long terme , les besoins d' une population existante très importante et les besoins d' avenir de l' aéronautique ,  cette localisation  serait particulièrement heureuse dans cette banlieue . "
588,,,,,,, important .,"Les nouveaux ensembles d' habitations de SARCELLES , de SAINT-DENIS , de GARGES-LES-GONESSE Dame-Blanche , de LA COURNEUVE , formeraient une couronne autour d' un pôle d' attraction appelé à devenir très  important . "
591,,,,,,, restructuration ,"Si les trois noyaux de  restructuration  évoqués ci-dessus se sont imposés pour l' un ( la Défense) et méritent d' être étudiés ( pour les deux autres ), la recherche d' un ou plusieurs centres dans la région Est et Sud-Est présente plus de difficultés . "
592,,,,,,," L'occupation actuelle de cette banlieue ,"," L'occupation actuelle de cette banlieue , son relief assez accentué au voisinage de PARIS et de la vallée de la Marne , les dessertes routière et ferroviaire peu commodes , rendent un choix difficile parmi des solutions discutables . "
593,,,,,,," la poussée vers l' Ouest de l' agglomération parisienne ,","Il est cependant indispensable , si l' on ne veut pas encourager démesurément  la poussée vers l' Ouest de l' agglomération parisienne , de prévoir dans cette région de la banlieue , elle aussi très peuplée , au moins un centre restructurateur , non seulement pour des raisons d' équilibre mais aussi d' organisation rationnelle des besoins futurs des transports en commun . "
594,,,,,,, l' opération décidée du grand ensemble de CRÉTEIL ,"Si l' on peut admettre que  l' opération décidée du grand ensemble de CRÉTEIL  répond à l' idée d' une organisation de la partie de banlieue comprise entre la Seine et la boucle de SAINT-MAUR de la Marne , on est tenté de reporter les efforts dans la région Est , au voisinage de l' autoroute de l'Est , à l' intérieur de la ceinture boisée existante de l' agglomération parisienne et en liaison étroite avec les deux voies ferrées principales desservant cette région : la ligne de Vincennes et la ligne de Gretz . "
596,,,,dans le Plan,,, l' utilisation de grands domaines boisés ,"On devra se méfier cependant de toute solution de facilité qui pourrait consister à prévoir  l' utilisation de grands domaines boisés  relativement proches des limites actuelles de l' agglomération , et dont la sauvegarde au même titre que tous les ensembles boisés ceinturant celle-ci est prévuedans le Pland' Aménagement. "
597,,,,,,, la création d' un nouveau noyau ,"En tout état de cause ,  la création d' un nouveau noyau  à proximité des limites de l' agglomération , mais en dehors de celle-ci , aurait comme conséquence inévitable un prolongement tentaculaire de l' agglomération vers ce noyau sans pour autant amener vers lui les populations de banlieue qui continueraient à être attirées par la Capitale . "
599,,,,,,, la restructuration de la banlieue ,"Une première étape dans  la restructuration de la banlieue  est amorcée avec les , grands ensembles ,, rendus possibles par une politique foncière appuyée sur le Fonds National d' Aménagement du Territoire , mais engagée bien tardivement , et par le progrès de la technique de la construction qui a permis de faire passer la dimension des chantiers en 10 ans de 100 logements à plusieurs milliers . "
600,,,,,,, les constructions nouvelles .,"Partant de la constatation que , dans toute l' agglomération , les équipements publics sont insuffisants , il est apparu indispensable de ne pas accroître cette insuffisance par  les constructions nouvelles . "
601,,,,,,, certains ensembles réalisés ,"Au cours des dernières années , dans  certains ensembles réalisés  par quelques grands organismes constructeurs , le financement des équipements collectifs a parfois été retardé par suite de la difficulté de coordonner les diverses sources de financement . "
