phrase_id,balise_lieu_obj,balise_lieu_loc,balise_act,balise_doc,balise_perc,balise_tps,balise_dyn,phrase
213,,,,,,, un projet d' espace ,"C'est un rôle délicat pour  un projet d' espace  qui tente de maintenir une construction logique solide , restant ouvert aux différents contextes et interprétations . "
214,,,,,,, un projet de ce genre ,"D'une part ,  un projet de ce genre  aujourd'hui ne peut qu'être radical , et d' autre part , pour ne pas se renfermer dans des affirmations idéologiques ou pire , populistes , il doit être proche des situations concrètes dont il doit montrer , de manière courageuse , les dérives extrêmes ou les potentialités . "
215,,,,,,, construction du projet ,"*** Les deux épistémologies dont j'ai rapidement parlé , close reading ancré dans le quotidien et dans l' ordinaire , et imagination du futur , sont des moments fondamentaux et complémentaires de  construction du projet  pour la ville et le territoire , capables de produire des visions et une connaissance originale , à travers le projet même . "
216,,,,,,, le projet d' architecture et de la ville .,"Le champ hypothétique défini par les deux épistémologies en question dessine , j'en suis convaincue , un nouveau rôle social et politique pour  le projet d' architecture et de la ville . "
217,,,,,,, l' horizontalité de l' espace et des relations sociales ,Une réflexion sur  l' horizontalité de l' espace et des relations sociales  soulève des questions politiques importantes . 
218,,,,,,," la construction de scénarios ,","Ce qui m'intéresse est le rôle du projet , entre la description , qui révèle , et  la construction de scénarios , dans une condition au sein de laquelle la fabrication du consensus , ou plutôt l' art de la négociation , absorbe une grande partie du jeu social . "
219,,,,,,, Bruxelles 2040 , Bruxelles 2040  : la métropole horizontale [élaboration d' une vision territoriale pour la région de Bruxelles] Champs d' influence de la jonction ferroviaire nord-sud dans la métropole horizontale — tapisserie . 
220,,,,,,," un réseau dispersé d' équipements , d' urbanité et d' espaces ouverts .","Un territoire composé de trois vallées avec  un réseau dispersé d' équipements , d' urbanité et d' espaces ouverts . "
222,,,,,,, des mailles densifiées ,La vision d' un transport en commun territorial : un réseau isotropique avec  des mailles densifiées  qui traversent les villes . 
224,,,,,,, d' améliorations incrémentales ,"Sans renoncer à sa longue tradition , Bruxelles n'a pas tant besoin d' une politique  d' améliorations incrémentales  que d' une rupture radicale et innovante . "
225,,,,,,, la dimension du changement ,"La radicalité , dans le domaine des idées , des projets et du passage à l' acte , est nécessaire , à notre avis , pour mieux saisir  la dimension du changement  et ses potentialités . "
226,,,,,,, l' horizon 2040 ,"Le travail de Studio consiste alors en l' élaboration d' une vision territoriale métropolitaine à  l' horizon 2040  pour Bruxelles , ayant pour périmètre la zone RER . "
227,,,,,,," territoire élargi de Bruxelles Capitale , comprenant les 135 communes qui seront directement concernées par la nouvelle desserte ferrée offerte par le projet RER , lancé avant la consultation pour Bruxelles 2040 .","Il s'agit du  territoire élargi de Bruxelles Capitale , comprenant les 135 communes qui seront directement concernées par la nouvelle desserte ferrée offerte par le projet RER , lancé avant la consultation pour Bruxelles 2040 . "
228,,,,,,, l' issue d' une compétition internationale .,"Pour cette consultation , organisée en 2010 par la Région Bruxelles Capitale , notre équipe ( avec Creat , Egis , Karbon', Idea ) a été sélectionnée avec deux autres équipes ( KCAP et 51N4E ) à  l' issue d' une compétition internationale . "
229,,,,du plan régional de développement durable,,, l' élaborationdu plan régional de développement durable.,Les trois visions proposées vont nourrir  l' élaborationdu plan régional de développement durable. 
230,,,,,,, soit plus compétitive ,"Si l' on veut que , en 2040 , la métropole bruxelloise  soit plus compétitive  aux niveaux européen et global , il faut qu'elle soit plus attractive et donc plus habitable . "
231,,,,,,," la multiplication des équipements collectifs ,","La capacité de l' espace métropolitain à assurer la cohésion sociale renvoie , d' une part , à un espace public multifonctionnel , à  la multiplication des équipements collectifs , à la mixité des différentes couches sociales , à un rapport réel avec nature et biodiversité en ville , et , d' autre part , à la production et répartition de la richesse pour une métropole plus inclusive , re-distributrice et émancipatrice . "
232,,,,,,, insérant Bruxelles au cœur de la North Western Metropolitan Area .,"Nos études ont débuté d' en bas , en  insérant Bruxelles au cœur de la North Western Metropolitan Area . "
233,,,,,,," l' habitabilité élargie ,","La vision que nous proposons alors est celle de la ,Métropole Horizontale,, une métropole aux limites vagues et incertaines , un territoire à  l' habitabilité élargie , qui dans cette étude , concerne les trois vallées de la Dendre , de la Senne et de la Dyle . "
234,,,,,,, développer ,"La Métropole Horizontale bruxelloise peut être l' occasion de  développer  un modèle durable original et novateur , elle ne sera pas homogène : elle valorisera au contraire la différence , les qualités des lieux , en dépassant les clivages . "
235,,,,,,," des tissus urbains renouvelés ,","En se focalisant sur le territoire de Bruxelles Capitale , nous avons ensuite montré comment des concepts évolutifs peuvent guider la lecture et l' interprétation territoriale en révélant des thèmes de projet : comment la topographie peut devenir une topologie qui donne sens aux lieux , comment la mixité peut devenir percolation des différentes couches sociales dans  des tissus urbains renouvelés , comment une ville composée de fragments peut utiliser la spécificité de chacun d' entre eux , comment les réseaux de la mobilité peuvent devenir des espaces de relations . "
236,,,,,,," l' espace urbain ,","En somme , comment ,  l' espace urbain , à Bruxelles particulièrement limité par une vision institutionnelle et politique , pourrait mieux fonctionner pour tous . "
237,,,,,,, 2040 ,"Bruxelles  2040  : le jardin de l' ouest , agriculture et cluster scolaire . "
238,,,,,,, Bruxelles 2040 , Bruxelles 2040  : la vallée de la Senne et le canal habité . 
239,,,,,,, Habiter le Grand Paris   ," Habiter le Grand Paris    : vers une ville poreuse [participation à la consultation internationale de 15 équipes , Atelier international du Grand Paris   ] Maquette des lignes de continuités dans le nord du Grand Paris   ( vue depuis l' est vers l' ouest ). "
241,,,,,,," Le trottoir du Grand Paris , du centre-ville de Saint-Denis à la gare du Nord ."," Le trottoir du Grand Paris , du centre-ville de Saint-Denis à la gare du Nord . "
242,,,,,,," ,Habiter le Grand Paris  ,","Pour cette seconde édition de consultations internationales lancée en 2012 par l' Atelier international du Grand Paris  , Studio a été sélectionné avec 14 autres agences pour participer à une réflexion sur le territoire du Grand Paris  concernant deux thèmes de recherche :  ,Habiter le Grand Paris  , et ,Systèmes métropolitains,. "
244,,,,,,, Habiter ," Habiter  est une pratique complexe qui concerne les habitants et les usagers , les acteurs économiques , les nouveaux habitants et tous ceux qui ont des relations culturelles ou de mémoire avec le territoire . "
245,,,,,,," Les grandes transformations en cours ,"," Les grandes transformations en cours , les nouveaux cycles de vie qui s'ouvrent et qui se forment dans la métropole , sont l' occasion de redéfinir l',habitabilité, du Grand Paris: reconstruire des continuités , renforcer les relations horizontales dans toute la métropole , conformer les lieux en espaces de vie , stables comme temporaires , réduire les risques actuels , redécouvrir la forme du territoire . "
246,,,,,,, en projet ,"Dans le nord du Grand Paris , nous proposons trois lignes de continuité principales : le long du canal de l' Ourcq , le long du tramway existant , prolongé et  en projet  ( notamment le T1 et le TZen 3 le long du canal ), et enfin au pied des coteaux et dans une zone plus élargie qui donne l' accès à la forêt de Montmorency . "
247,,,,,,, requalifier des grandes parties de tissu .,"Ces lignes ont en réalité des épaisseurs importantes , ce qui nous permet de les utiliser pour  requalifier des grandes parties de tissu . "
248,,,,,,, d' autres lignes de continuité ,"Elles sont croisées par  d' autres lignes de continuité  en direction de Paris: les anciennes voies royales marquées en pointillés par les gares du Grand Paris Express , du RER , par les stations du métro et les arrêts de tramway qui sont autant de nœuds dans un réseau complexe , en partie en surface , en partie surélevés , en partie souterrains , c'est-à-dire visibles et invisibles . "
249,,,,,,, peuvent ,"Lignes de continuité , nœuds et épaisseurs  peuvent  construire une métropole de continuités urbaines non banales . "
250,,,,,,," les grands lieux symboliques connectant ,","L'idée est que  les grands lieux symboliques connectant , propres à l' imaginaire parisien , tels que les trottoirs , les berges , les parcs et les ponts , ont aussi une raison d' être dans le Grand Paris avec des caractéristiques et des matériaux différents , ces lieux participent à la construction d' un imaginaire collectif et à une qualité de vie propre à ces territoires habités de la banlieue . "
251,,,,,,, cet objet Grand Paris  .,"Si , aujourd'hui , on veut affirmer qu'il existe vraiment un objet Grand Paris  , révéler son identité et garantir son habitabilité , soutenant qu'il peut et doit y faire bon vivre , alors , le projet de connexion ici décrit pourrait être l' un des premiers qui assure réellement la définition de  cet objet Grand Paris  . "
253,,,,,,, le Grand Paris  et Paris .,C'est de cette étape qu'il faudrait partir pour redéfinir le rapport qui existe entre  le Grand Paris  et Paris . 
254,,,,,,, Un grand parc au centre de la nouvelle partie de la métropole .,La Nouvelle Moscou: la magnificence civile [participation à la consultation internationale de 10 équipes]  Un grand parc au centre de la nouvelle partie de la métropole . 
256,,,,,,, Un grand espace public : la terrasse du centre fédéral , Un grand espace public : la terrasse du centre fédéral  qui regarde la vallée . 
257,,,,,,, la requalification urbaine .,Kommunarka: hypothèse pour le nouveau centre fédéral et  la requalification urbaine . 
258,,,,,,, la nouvelle expansion de la ville de Moscou  ,"Organisé par l' agglomération et la ville de Moscou  en 2012 , le Concept Draft pour  la nouvelle expansion de la ville de Moscou   consiste en une esquisse qui prévoit le développement de la ville . "
260,,,,,,, La nouvelle expansion sud-ouest de Moscou ," La nouvelle expansion sud-ouest de Moscou  avait été imaginée accueillir 2 , 5 millions d' habitants ainsi que les institutions politiques , financières et culturelles majeures , formant une partie de ville grande comme Paris intramuros . "
261,,,,,,," doivent se transformer en qualités ,","Dans cette hypothèse les quantités  doivent se transformer en qualités , les fonctions devenir des symboles . "
262,,,,,,, la future Moscou ,"Ce défi considérable nécessite une ,vision, claire de  la future Moscou  et de sa signification politique , sociale et économique , à l' échelle régionale et nationale , mais également globale . "
263,,,,,,, réussit à se représenter elle-même et ses principales valeurs ,"La proposition de eu type=obj>Studioeu> prend appui sur l' idée de ,Magnificenza Civile, — une idée qui vient de la période néo-classique italienne et qui met en avant le fait que , durant certaines périodes , la société  réussit à se représenter elle-même et ses principales valeurs  eu type=loc>dans l' espace eu> . "
264,,,,,,," la ville aristocratique , la ville soviétique et , ceci est notre idée , la Moscou  du XXIe siècle .","Au cours de l' histoire , Moscou  a ainsi marqué sa signification sociale à plusieurs reprises :  la ville aristocratique , la ville soviétique et , ceci est notre idée , la Moscou  du XXIe siècle . "
266,,,,,,," ,l' architecture de la ville,.",",Magnificenza Civile, ne concerne pas seulement les icones architecturales , c'est un thème pour toute  ,l' architecture de la ville,. "
267,,,,,,, la nouvelle expansion ,"Elle se décline en plusieurs thèmes clés du projet : — la lisibilité de la grande métropole , à l' intérieur de laquelle  la nouvelle expansion  assume une figure claire et reconnaissable de ville ,entre-deux,, entre la Moscou existante , à l' intérieur de l' anneau du MKAD( route périphérique encerclant Moscou  ), et les Nouveaux Territoires( le ,square,); "
268,,,,,,, la réalisation d' un nouveau parc métropolitain ,"—  la réalisation d' un nouveau parc métropolitain  au centre de la nouvelle expansion au sud , qui inclut les reliefs les plus hauts de la région et les points les plus bas de la vallée . "
269,,,,du plan de 1935,,, espaces construits ;,"Le parc s'inscrit en continuité avec l' un des ,doigts, vertsdu plan de 1935, c'est un élément symbolique important qui établit une nouvelle relation entre espaces ouverts et  espaces construits ; "
270,,,,,,," connectera le ,square, au centre existant de Moscou.","— une stratégie de centralité continue  connectera le ,square, au centre existant de Moscou. "
271,,,,,,, une nouvelle structure spatiale ;,"Les faisceaux ouest et est , le long de voies et des rivières , avec les radiales , contribuent à  une nouvelle structure spatiale ; "
272,,,,,,, la nouvelle expansion ,"— la grille est le dispositif souple qui organise  la nouvelle expansion  : en rencontrant les caractéristiques urbaines , naturelles et topographiques , elle intègre l' existant et valorise les différents sites . "
273,,,,,,, L'écologie et le maillage du transport en commun , L'écologie et le maillage du transport en commun  en sont le support . 
274,,,,,,, le tissu existant ,"Les fonctions collectives dans la Nouvelle Moscou profiteront de sites pertinents sélectionnés pour leur visibilité et position dans le paysage , en continuité avec  le tissu existant  et facilement accessibles en transports publics . "
275,,,,,,, requalifier et recycler en profondeur les zones dégradées existantes ,Ce sera l' occasion de  requalifier et recycler en profondeur les zones dégradées existantes  à proximité . 
277,,,,,,, l' après ,Mailler la métropole : un nouveau projet de transport en commun pour la Moscou de  l' après  pic pétrolier . 
278,,,,,,, Villes extrêmes ," Villes extrêmes  : visions et projet Extrait de l' intervention de Paola Viganò à l' occasion de la conférence internationale Med Net . IT . 11 ( 23 et 24 novembre 2011 , Gênes , Italie), traduit de l' anglais par ADT International , Châteauneuf-lès-Martigues( 13 ). "
279,,,,,,," le réchauffement climatique définit une nouvelle géographie de situations extrêmes ,","En Europe ,  le réchauffement climatique définit une nouvelle géographie de situations extrêmes , lesquelles imposent une observation approfondie sur les solutions techniques à appliquer et sur le système de valeurs à partir duquel faire des choix et élaborer des visions . "
280,,,,,,, d' urbanisme ,Ces situations invitent également à une réflexion spécifique sur les caractéristiques du projet  d' urbanisme  et sur son rôle . 
281,,,,,,, asséchées ,"La région métropolitaine de Venise: une ville extrême Si , sur une carte , on représentait une ligne de 5 mètres d' épaisseur sur les bords des territoires urbanisés à proximité de l' eau — bord de mer , lagune , cours d' eau et réseau hydraulique — soumis à de grands risques de montée du niveau des eaux , on constaterait que les côtes européennes comportent des ,territoires extrêmes,, des basses terres généralement  asséchées  dans le passé à des fins d' habitation et de culture . "
283,,,,,,, des dynamiques environnementales ,"Pour un historien  des dynamiques environnementales  comme Piero Bevilacqua , Venise est une , métaphore planétaire ,. "
284,,,,,,," naturels ,","Cette ville constitue un cas extrême de contrôle des processus  naturels , en commençant par une gestion de l' eau sophistiquée qui couvre l' ensemble du territoire , et pas seulement la lagune . "
285,,,,,,," l' augmentation des périodes de sécheresse , à l' intensification des précipitations ","En réfléchissant aux conséquences du réchauffement climatique , on est d' abord amené à se pencher sur la spécificité du contexte , les relations territoriales infinies relatives à la montée probable du niveau des eaux , à  l' augmentation des périodes de sécheresse , à l' intensification des précipitations  ainsi qu'à une probabilité accrue de phénomènes météorologiques extrêmes . "
289,,,,,,," s'étendant des montagnes à la mer ,","La description du territoire se construit en suivant une ligne , une coupe qui traverse la plaine ,  s'étendant des montagnes à la mer , du nord-ouest au sud-est . "
290,,,,,,," Les séquences d' espaces aux caractéristiques différentes sont bien plus que de simples , parties ,"," Les séquences d' espaces aux caractéristiques différentes sont bien plus que de simples , parties , ; "
291,,,,,,, d' interdépendances ,il s'agit  d' interdépendances  que le réchauffement climatique rend plus visibles encore . 
292,,,,,,," d' être immergées ,","Les principaux éléments d' une stratégie d' atténuation et d' adaptation sont déclinés à travers les espaces qui s'étendent des montagnes à la lagune : permettre aux terres basses  d' être immergées , en utilisant certaines berges existantes comme support de nouvelles interventions ; "
293,,,,,,, étendre l' espace des fleuves ," étendre l' espace des fleuves  ; utiliser ensuite les carrières d' argile dans la plaine humide et celles de gravier dans la plaine sèche pour le stockage de l' eau , sa purification et son infiltration dans le sol ; et réutiliser le réseau de canaux pour raccorder le nouveau système au réseau principal . "
294,,,,,,, doit être protégée de la pollution .,"Entre plaine humide et plaine sèche , la ligne des sources  doit être protégée de la pollution . "
295,,,,,,, Une reforestation ," Une reforestation  pourrait contribuer à purifier l' eau qui s'infiltre , réaménager le paysage rural et ses qualités écologiques . "
296,,,,,,, relier les espaces et les territoires .,"Si chacune de ces stratégies peut être conçue et mise en œuvre indépendamment , l' approche en section permet de  relier les espaces et les territoires . "
297,,,,,,, la production d' énergie hydro-électrique ,"Une vision commune qui peut inclure les bordures des Alpes , associant le conflit entre  la production d' énergie hydro-électrique  et le besoin d' eau pendant la saison sèche dans les cours d' eau et pour l' agriculture . "
299,,,,,,, du réchauffement climatique ,Anthony Giddens constate qu'aucune politique en vue  du réchauffement climatique  n'existe : nous oscillons entre des politiques d' atténuation et de compensation qui montrent leurs limites . 
300,,,,,,, au réchauffement climatique ,Quel est alors le rôle du projet d' urbanisme face  au réchauffement climatique  ? 
301,,,,,,," L'approche de projet est confrontée aux incertitudes de la science , à la rigidité des habitudes et à la résistance au changement des modes de vie ."," L'approche de projet est confrontée aux incertitudes de la science , à la rigidité des habitudes et à la résistance au changement des modes de vie . "
302,,,,,,," faire face au réchauffement climatique ,","Non seulement il n'existe que très peu de réflexion à ce jour sur la capacité des territoires à  faire face au réchauffement climatique , mais nous n'avons pas non plus pris clairement conscience des difficultés d' adaptation de nos outils , qu'ils soient conceptuels ou opérationnels , à un projet capable d' intérioriser ses conséquences et d' en assumer la responsabilité . "
303,,,,,,," The Politics of Climate Change ,","[2] Anthony Giddens ,  The Politics of Climate Change , Cambridge , Polity Press , 2009 1 . "
304,,,,,,," l' évolution du climat ),","Penser à long terme Les scénarios du Giec ( Groupe intergouvernemental sur  l' évolution du climat ), qui s'interroge sur les horizons 2050 ou 2100 , montrent clairement l' horizon temporel dans lequel il nous faut plonger . "
305,,,,,,," l' échéance est si lointaine , non seulement les prévisions perdent tout sens et les écarts entre différents scénarios deviennent plus importants , mais l' idée même de projet semble fragile et mal fondée .","Quand  l' échéance est si lointaine , non seulement les prévisions perdent tout sens et les écarts entre différents scénarios deviennent plus importants , mais l' idée même de projet semble fragile et mal fondée . "
306,,,,,,," toute intervention présente ,","Pourtant , le long terme est l' horizon du projet et guide  toute intervention présente , même limitée . "
307,,,,,,, Une relation renouvelée avec les sciences humaines et environnementales , Une relation renouvelée avec les sciences humaines et environnementales  apparaît alors nécessaire . 
309,,,,,,," faire face au changement climatique ,","Les conditions d' incertitude , dans lesquelles on nous demande de projeter pour  faire face au changement climatique , définissent un champ chaotique , dans lequel les objectifs à atteindre comme la technologie à utiliser et les moyens à mobiliser ne sont pas évidents . "
310,,,,,,," doivent être appliquées ,","Les technologies elles-mêmes posent un problème : en raison de l' échelle à laquelle elles  doivent être appliquées , de leurs coûts , évolutions et besoins d' innovation . "
311,,,,,,," De nouveaux conflits consécutifs au choix d' une solution technique au détriment d' une autre peuvent surgir ,"," De nouveaux conflits consécutifs au choix d' une solution technique au détriment d' une autre peuvent surgir , pénalisant alors différents acteurs et sujets . "
312,,,,,,," une approche de résistance et de résilience ,","La relation ambiguë entre  une approche de résistance et de résilience , le fait qu'on ne puisse pas vraiment les opposer , rend plus difficile encore le choix des moyens et des stratégies . "
313,,,,,,, atténuation et adaptation .,"Les choses évoluent , mais nous sommes loin d' avoir atteint une vision commune , ce qui signifie que le rôle du projet peut être crucial dans la restructuration du débat , notamment en donnant à voir les conséquences spatiales des différents choix stratégiques , entre  atténuation et adaptation . "
314,,,,,,," Thinking About the Unthinkable ,","[3] Herman Kahn ,  Thinking About the Unthinkable , New York , Horizon Press , 1962 . "
316,,,,,,," la construction du projet ,","Si la longue durée doit être l' horizon de  la construction du projet , alors la représentation du temps est fondamentale . "
317,,,,,,," Le projet évolue dans le temps , parallèlement au contexte qu'il vise à modifier "," Le projet évolue dans le temps , parallèlement au contexte qu'il vise à modifier  ; "
318,,,,,,, les stratégies utilisées ont un sens dans des limites spécifiques de temps et d' espace et peuvent changer et même s'opposer , les stratégies utilisées ont un sens dans des limites spécifiques de temps et d' espace et peuvent changer et même s'opposer  à différents moments . 
319,,,,,,, le projet ,Représenter le temps signifie à la fois concevoir  le projet  dans le temps et l' imaginer sous différentes formes à mesure que le temps passe . 
320,,,,,,, l' habitude de faire .,Même le passé doit être compris et représenté de manière différente de ce qu'on a  l' habitude de faire . 
321,,,,,,," de longs processus de transformation ,","Comprendre l' histoire environnementale d' un lieu implique de récolter et de représenter des informations portant sur  de longs processus de transformation , de les relier à la construction urbaine et des infrastructures , d' associer différentes logiques et leurs conséquences sur l' environnement , l' économie et la société . "
322,,,,,,," une côte ou des berges de fleuves érodées ,","Certaines représentations de frontières devenues floues ou en voie de disparaître sont explorées , notamment celles qui concernent les questions hydrauliques , par exemple  une côte ou des berges de fleuves érodées , dont les mesures , les formes , les propriétés , les écosystèmes sont modifiés par le temps , montrant combien les éléments peuvent être impermanents et combien le fait de leur attribuer un caractère stable est limité . "
323,,,,,,," redéfinir les objets à représenter ,","Une cartographie dynamique oblige non seulement à  redéfinir les objets à représenter , mais également à relever les mouvements pertinents pour comprendre , à titre provisoire , certains états dans des lieux et à des moments spécifiques . "
325,,,,,,, Imaginer un autre avenir ," Imaginer un autre avenir  Intégrer la longue durée dans la réflexion du projet réintroduit la possibilité d' une pensée qui non seulement , pense l' impensable ,, mais qui soumet à la critique tout l' édifice culturel , économique et social dans lequel l' exercice est réalisé . "
326,,,,,,," d' une modification radicale de notre espace quotidien ,","À partir de la conviction que les conséquences du réchauffement climatique ( en tant que produit social ) s'accentueront dans les zones plus défavorisées , le projet d' urbanisme peut être un outil puissant pour étudier la possibilité ou la nécessité  d' une modification radicale de notre espace quotidien , pour affronter les risques et les déséquilibres territoriaux . "
328,,,,,,, redéfinir les termes et les logiques de projet .,"Même si la pensée alternative est soumise aux utopies et idéologies , même si la pensée radicale est simplificatrice , elles ont toutes deux l' avantage d' ouvrir la voie à de nouvelles discussions impliquant de  redéfinir les termes et les logiques de projet . "
329,,,,,,, mettre en place un projet capable de donner une réponse au changement radical .,Mais il y a une autre manière de  mettre en place un projet capable de donner une réponse au changement radical . 
330,,,,,,, s'agit de rester très proche des situations concrètes ,Il  s'agit de rester très proche des situations concrètes  et de montrer les conséquences extrêmes découlant des propres potentiels et possibilités de ces situations . 
331,,,,,,, l' évolution d' une situation qui peut devenir un modèle pour d' autres territoires .,"L'interprétation radicale des caractéristiques et conditions propres à chaque site peut révéler de nouvelles façons de fonctionner : cela implique de faire des choix affirmés , guidant  l' évolution d' une situation qui peut devenir un modèle pour d' autres territoires . "
332,,,,,,, la région métropolitaine de Venise .,"C'est là le sens de l', hypothèse de la coupe territoriale , élaborée pour  la région métropolitaine de Venise . "
333,,,,,,," l' extraction de gravier ,","La connexion , dans la plaine sèche , entre  l' extraction de gravier , la gestion de l' eau et sa purification , l' amélioration de la protection de la zone des sources , au sud , par de nouvelles forêts et l' agriculture biologique ; "
334,,,,,,, la re-naturalisation des fleuves , la re-naturalisation des fleuves  et la reconstitution du réseau d' évacuation des eaux dans la plaine humide à commencer par celle de la maison isolée individuelle et ses surfaces imperméables ; 
335,,,,,,, la re-modélisation des terres basses immergées ," la re-modélisation des terres basses immergées  après le grand assèchement du siècle dernier : si toutes ces propositions étaient mises en œuvre , parallèlement à une amélioration drastique des transports publics et à une réduction de la consommation énergétique par la restructuration du patrimoine bâti , elles auraient un impact considérable sur le paysage comme sur l' économie , les modes de vie , les habitudes et les règles de construction territoriale . "
336,,,,,,, s'oppose pas à une lecture attentive .,"En ce sens , le radicalisme ne  s'oppose pas à une lecture attentive . "
337,,,,,,, les actions à court terme doivent pouvoir démontrer leur intérêt également à long terme .,"S'il est vrai que les urbanistes peuvent rarement choisir le laps de temps avec lequel ils travaillent , toutes  les actions à court terme doivent pouvoir démontrer leur intérêt également à long terme . "
338,,,,,,, des projets radicaux peuvent être mis en œuvre ,"Ainsi ,  des projets radicaux peuvent être mis en œuvre  par des actions réalisables dès à présent . "
341,,,,,,, des situations concrètes ,La relation entre une pensée radicale et  des situations concrètes  peut être renforcée par une considération ultérieure . 
342,,,,,,, le réchauffement climatique ,"En effet , bien que  le réchauffement climatique  soit un phénomène mondial , son impact dépend — et dépendra — des conditions locales . "
343,,,,,,," des conditions naturelles et des situations artificielles ,","Il sera confronté à  des conditions naturelles et des situations artificielles , développera de nombreuses facettes en fonction de la rugosité , du degré d' érosion et de pente , des surfaces imperméables , de l' orientation , de la proximité à la mer , aux forêts , aux îlots de chaleur , etc . "
344,,,,,,," crues ,","Même si les principales tendances liées aux précipitations , à la sècheresse , aux  crues , à la pollution sont similaires dans différentes régions , chaque conséquence sera nettement localisée et délimitée . "
345,,,,,,, d' infinies variétés et variations liées aux aspects physiques et aux pratiques sociales .,"Cela signifie que nous aurons besoin au même temps d' une approche en matière d' urbanisme capable de dessiner de vastes fresques , probablement schématiques mais néanmoins très utiles , et de résoudre  d' infinies variétés et variations liées aux aspects physiques et aux pratiques sociales . "
346,,,,,,, le réchauffement climatique ,"Travailler avec  le réchauffement climatique  demandera un incroyable effort d' idiographie , c'est-à-dire d' écriture des spécificités territoriales . "
347,,,,,,," Ces nouvelles conditions nécessitent une vision collective , une approche intégrée et des stratégies de projet non traditionnelles ."," Ces nouvelles conditions nécessitent une vision collective , une approche intégrée et des stratégies de projet non traditionnelles . "
348,,,,,,, l' action urbaine .,"Une nouvelle rationalité , écologique , est en train d' émerger avec laquelle le projet pourra engendrer un savoir original et précieux pour enrichir les outils de  l' action urbaine . "
349,,,,,,, Infrastructures et changement climatique ," Infrastructures et changement climatique  Extrait de ,Infrastrutture e cambiamento climatico . "
350,,,,,,, L'Architettura del Mondo .,"Questioni per il progetto di città e Territori,, in Alberto Ferlenga , Marco Biraghi , Benno Albrecht ( eds .),  L'Architettura del Mondo . "
351,,,,,,," Infrastrutture , mobilità ,"," Infrastrutture , mobilità , nuovi paesaggi , Editrice Compositori , 2012 , traduit de l' italien par ADT International , Châteauneuf-lès-Martigues( 13 ). "
352,,,,,,, Adaptation to Climate Change ,"[1] Stephane Hallegatte ,  Adaptation to Climate Change  : Do Not Count on Climate Scientists to Do Your Work , Washington , DC , AEI Center for Regulatory and Market Studies , 2008 . "
353,,,,,,, repenser les cycles de vie des différents ouvrages .,Le changement climatique agit comme facteur de stress auquel est soumis le patrimoine infrastructurel et demande de  repenser les cycles de vie des différents ouvrages . 
354,,,,,,," connecter des espaces physiques , conceptuels et disciplinaires ,","Grâce à sa transversalité , ce changement peut être le levier pour  connecter des espaces physiques , conceptuels et disciplinaires , soutenir de nouvelles alliances , solliciter de nouvelles approches du projet des infrastructures et de territoire . "
355,,,,,,, au changement climatique ,Il ne faut pas oublier la profonde incertitude et variabilité des prévisions scientifiques relatives  au changement climatique  dans les différentes régions du globe . 
356,,,,,,, l' horizon 2050 ,"Les précipitations dans le bassin méditerranéen seront , par exemple , selon l' économiste Stéphane Hallegatte , impossibles à prévoir à  l' horizon 2050  d' après des méthodes statistiques . "
357,,,,,,, des investissements inefficaces et mal projetés .,"Autrement dit , si nous attendons d' avoir des données avérées ou des modèles de prévision acceptés par l' ensemble de la communauté scientifique et , de façon plus générale , par les diverses composantes sociales , nous risquons  des investissements inefficaces et mal projetés . "
358,,,,,,, la sécurité des habitats ,"Il ne faut pas non plus oublier ceux , de plus en plus nombreux , qui font l' hypothèse que les stratégies d' atténuation ne suffiront pas à garantir  la sécurité des habitats  et leur support infrastructurel . "
359,,,,,,, les stratégies d' atténuation et d' adaptation ,"D'ailleurs , d' autres rappellent que  les stratégies d' atténuation et d' adaptation  pourront entrer en conflit si elles sont pensées séparément ou si l' on remplace trop rapidement un modèle par un autre . "
360,,,,,,, le changement climatique agit comme catalyseur de nouvelles approches ,Trois hypothèses principales sont ici développées : les deux premières insistent sur l' idée que  le changement climatique agit comme catalyseur de nouvelles approches  et sur les cycles de vie . 
361,,,,,,, projet de la ville et du territoire .,"La troisième propose un point de vue moins habituel sur la relation entre infrastructures , embodied energy et  projet de la ville et du territoire . "
362,,,,,,," digues , réseaux hydrauliques , réseaux électriques , réseaux de communications , égouts , systèmes d' irrigation et de drainage ","Infrastructures , changement climatique et cycle de vie Routes , voies ferrées , ports , aéroports ,  digues , réseaux hydrauliques , réseaux électriques , réseaux de communications , égouts , systèmes d' irrigation et de drainage  subiront une plus grande fatigue engendrée par une variabilité accrue du climat . "
363,,,,,,," l' entretien , la réparation et le remplacement des infrastructures ","Si , en condition stable ,  l' entretien , la réparation et le remplacement des infrastructures  sont effectués régulièrement , dans l' hypothèse , climate change as a stressor ,, le soin requis doit être plus étendu et plus rigoureux pour les ouvrages de base des activités et de l' économie . "
364,,,,,,," de plus grands investissements financiers mais aussi une redistribution des responsabilités individuelles et collectives en des temps de pénurie des ressources publiques et de crise économique globale ( condition qui , selon de nombreux observateurs , risque de perdurer ).","Ceci pourrait nécessiter non seulement  de plus grands investissements financiers mais aussi une redistribution des responsabilités individuelles et collectives en des temps de pénurie des ressources publiques et de crise économique globale ( condition qui , selon de nombreux observateurs , risque de perdurer ). "
