phrase_id,balise_lieu_obj,balise_lieu_loc,balise_act,balise_doc,balise_perc,balise_tps,balise_dyn,phrase
177,,,,,,, créer des espaces publics ,"L'importance d' un dialogue fertile avec la maîtrise d' ouvrage Au-delà de l' intelligence de la fabrication de la ville et d' un profond humanisme qui l' enjoignait à  créer des espaces publics  autour des opérations de logements sociaux de qualité équivalente à ceux des rues , aisées ,, le directeur de la Société d' économie mixte de Kourou Pierre-Yves Perrot , eut l' intuition , malgré la jeunesse de notre agence , que des paysagistes pouvaient être capables d' imaginer des stratégies urbaines territoriales dans ce pays , neuf , profondément marqué par sa géographie . "
178,,,,,,," d' aménagement et d' urbanisme en vigueur ,","Il nous confia ainsi notre première étude stratégique à l' échelle territoriale sur l', île de Cayenne , : cette étude de , planification , devait alimenter la modification du schéma directeur  d' aménagement et d' urbanisme en vigueur , alors complètement obsolète ; "
179,,,,,,, l' immense besoin de construction de logements .,elle devait aussi fournir aux aménageurs des directives urbaines pour répondre à  l' immense besoin de construction de logements . 
180,,,,,,, la communauté d' agglomération du Centre littoral .,"Dix ans après , certaines de ces propositions participèrent à la formalisation du Scot de  la communauté d' agglomération du Centre littoral . "
182,,,,de plan,,, le projet ,"À l' occasion de cette étude stratégiquede plan-guide intercommunal de l' île de Cayenne , nous avons abordé  le projet  à grande échelle , en contact étroit , par la concertation , avec la société civile guyanaise. "
183,,,,,,," la mise en place — dans un travail partagé entre les trois associés et par des allers et retours d' un projet conçu et écrit à Kourou , par Henri et Michel , et dessiné à Paris avec Olivier — d' une planification à grande échelle guidée par la géographie , le climat et le paysage mouvant de ce territoire ultra-marin .","Ce projet signe , dès 1993 ,  la mise en place — dans un travail partagé entre les trois associés et par des allers et retours d' un projet conçu et écrit à Kourou , par Henri et Michel , et dessiné à Paris avec Olivier — d' une planification à grande échelle guidée par la géographie , le climat et le paysage mouvant de ce territoire ultra-marin . "
184,,,,,,, l' invention de morphologies urbaines ,"Nous utilisons depuis le terme d', urbanisme territorial , pour nommer cette démarche multiscalaire fondée sur les dispositions géographiques d' un site pour , in fine , servir de cadre à  l' invention de morphologies urbaines  adaptées au contexte . "
185,,,,,,, Formation du territoire de Cayenne , Formation du territoire de Cayenne  à partir d' un archipel de fragments d' îles . 
186,,,,,,, Intégrer les infrastructures , Intégrer les infrastructures  dans le projet de paysage : la canopée-horizon de Nanterre 
187,,,,,,, l' implantation des grandes infrastructures de transports franciliens ,"En 1992 , la Ville de Nanterres'estimant victime de  l' implantation des grandes infrastructures de transports franciliens  qui fragmentent son territoire et alarmée par la perspective du passage de la future A14 , confia deux missions de prospection sur son territoire : l' une à Jean Nouvel , qui imaginera de , gainer , les infrastructures actuelles et futures par de l' architecture ; "
188,,,,,,," l' Agence TER , frais lauréats d' un trophée national du paysage décerné au parc des Acacias ","l' autre à  l' Agence TER , frais lauréats d' un trophée national du paysage décerné au parc des Acacias  dans cette même ville . "
189,,,,,,, la plantation d' un nouveau parc boisé ,"Nous proposons une conception par , strates et horizons , qui englobe l' infrastructure projetée en viaduc , au sein d' une canopée générée par  la plantation d' un nouveau parc boisé  permettant d' assurer les continuités écologiques , visuelles et d' usage au niveau du sol . "
190,,,,,,," une nouvelle entrée sur Paris par le passage de l' autoroute en , rez-de-canopée , avec , en sous-face , des jardins partagés et des émergences architecturales existantes et à venir ,","Ce projet scénarise ainsi  une nouvelle entrée sur Paris par le passage de l' autoroute en , rez-de-canopée , avec , en sous-face , des jardins partagés et des émergences architecturales existantes et à venir , l' ensemble offrant un nouvel horizon urbain associant par le paysage , ville et infrastructure . "
191,,,,,,," cet aménagement anticipateur de l' autoroute ,","La municipalité de l' époque ne présenta pas à la population  cet aménagement anticipateur de l' autoroute , sachant les habitants hostiles à cette nouvelle infrastructure . "
192,,,,,,," le projet de Nanterre ,","Avec  le projet de Nanterre , nous avons appris l' importance en amont de l' intervention des architectes et des paysagistes et aussi que cette anticipation était vaine sans portage politique pour la mettre en œuvre . "
193,,,,,,, projet urbain .,"L'expérience fut néanmoins riche , car la conceptualisation par strates qui a émergé avec ce travail est restée l' un des fils conducteurs de notre approche du  projet urbain . "
194,,,,,,," , Strates et horizons ,","Nanterre ,  , Strates et horizons , : collage d' Olivier Philippe , 1992 . "
195,,,,,,, planifier la métropole ,"La Métropole verte , Aix-la-Chapelle-Limbourg , Allemagne , Belgique , Pays-Bas:  planifier la métropole  à partir de la couche de charbon et de son exploitation . "
197,,,,,,, a mené une démarche transnationale ,"Au croisement des frontières belge , hollandaise et allemande , le Land de Rhénanie-du-Nord-Westphalie  a mené une démarche transnationale  pour développer un projet soutenu par les fonds Interreg européens , de manière à entraîner dans une même stratégie les trois populations sans en définir les contours . "
198,,,,,,, l' avenir de ce territoire post-industriel ,"Créée à Aix-la-Chapelle , une agence , l' Euregionale Agentur , composée de représentants des trois pays , a organisé l' appel à candidatures visant à définir  l' avenir de ce territoire post-industriel  ayant accueilli au siècle dernier une activité liée au charbon . "
199,,,,,,," la fermeture des mines ,","À la suite de  la fermeture des mines , une forte déperdition d' habitants a marqué l' urgence de retrouver un nouveau souffle pour cette région . "
201,,,,,,, l' intégration de la zone géographique de croisement des trois frontières .,"Les contours du territoire n'étaient pas fixés d' avance par la maîtrise d' ouvrage , qui demandait de donner corps à la trinationalité par  l' intégration de la zone géographique de croisement des trois frontières . "
202,,,,,,, cette future métropole .,"Cela nous a conduits à une stratégie liée à l' étendue , par la recherche de la bonne dimension de  cette future métropole . "
203,,,,,,," la couche souterraine continue de charbon traversant les frontières ,","La découverte , dans les cartes géologiques , de  la couche souterraine continue de charbon traversant les frontières , nous est tout de suite apparue porteuse du projet et de son emprise . "
204,,,,,,, du futur projet ,"C'est en désignant cette forme oblongue , de près de 200 kilomètres de long sur une trentaine de kilomètres de large , comme socle  du futur projet  que nous avons réussi à convaincre les populations . "
205,,,,,,," Un processus très ouvert de dialogue , organisé par l' Euregionale "," Un processus très ouvert de dialogue , organisé par l' Euregionale  sous forme de workshops avec les différents acteurs et associations , a duré près d' un an et demi . "
206,,,,,,," l' histoire commune , chacune des familles ayant au moins un membre ayant travaillé à la mine , et le socle du renouveau .","Un consensus s'est vite dégagé pour délimiter les contours du projet selon le gabarit de la nappe de charbon , qui symbolise à la fois  l' histoire commune , chacune des familles ayant au moins un membre ayant travaillé à la mine , et le socle du renouveau . "
207,,,,,,, s'offre à la vue .,Il nous a semblé ainsi possible de partager une notion de paysage qui ne se limite pas à ce qui  s'offre à la vue . 
208,,,,,,," L'interprétation libre d' éléments invisibles ou à peine visibles , mais bien présents physiquement et dans la mémoire des populations pour avoir joué un rôle dans leur histoire et dans leur imaginaire , est une source inimaginable de projet à toutes les échelles ."," L'interprétation libre d' éléments invisibles ou à peine visibles , mais bien présents physiquement et dans la mémoire des populations pour avoir joué un rôle dans leur histoire et dans leur imaginaire , est une source inimaginable de projet à toutes les échelles . "
209,,,,,,," développement des grands territoires ,","Fort de ces expériences , dans nos projets suivants de  développement des grands territoires , nous avons travaillé l' enchaînement des échelles et utilisé la dimension géographique pour inspirer le projet , travailler la géographie invisible , explorer le dessous des villes . "
210,,,,,,, planifier la métropole ,"Nanterre , , Strates et horizons , : collage d' Olivier Philippe , 1992 La Métropole verte , Aix-la-Chapelle-Limbourg , Allemagne , Belgique , Pays-Bas:  planifier la métropole  à partir de la couche de charbon et de son exploitation . "
212,,,,,,," l' international ou au-delà des frontières s'est instauré dès le début de l' histoire de l' Agence TER comme une évidence , car nous nous sentions libres de partir ailleurs .","Travailler à  l' international ou au-delà des frontières s'est instauré dès le début de l' histoire de l' Agence TER comme une évidence , car nous nous sentions libres de partir ailleurs . "
213,,,,,,," n'était attaché à un terroir , mais étions tous trois en appétit pour découvrir et apprécier les spécificités des contextes hors métropole .","D'autant plus libres qu'aucun de nous trois — du fait de nos histoires familiales respectives —  n'était attaché à un terroir , mais étions tous trois en appétit pour découvrir et apprécier les spécificités des contextes hors métropole . "
214,,,,,,, l' impact des concepts de paysage ,"Cette liberté nous a permis de tester rapidement  l' impact des concepts de paysage  auprès de pays , de populations et de langues différentes et d' affiner notre approche à partir du , code source ,. "
215,,,,,,, son ,"À l' international , une fois le projet lancé , il faut pouvoir suivre  son  développement jusqu'à sa réalisation et au-delà : cela a généré très tôt des implantations de l' Agence TER à distance , en Guyane , ou à l' étranger : en Allemagne , à Karlsruhe , puis , plus récemment , à Barcelone , à Los Angeles et à Shanghai , afin de contrôler au mieux le développement d' un projet . "
216,,,,,,, pérenniser les implantations pérenne ,"À chaque fois , nous veillons à  pérenniser les implantations pérenne  avec une majorité de collaborateurs locaux , de manière à mieux comprendre la culture du pays et à répondre aux nouvelles sollicitations de façon plus efficace . "
217,,,,,,, Les échanges continus entre Paris et les agences internationales contribuent à renforcer la cohésion des propositions ., Les échanges continus entre Paris et les agences internationales contribuent à renforcer la cohésion des propositions . 
218,,,,,,, d' urbanisme réglementaire ,"Sur les questions de place de la nature , d' architecture ,  d' urbanisme réglementaire  ou de mobilité , des échanges et rencontres renforcent nos convictions et notre acuité sur des problématiques communes mais traduites culturellement de façons très différentes . "
220,,,,,,," s'est présentée comme une opportunité ,","Dès les années quatre-vingt , l' Allemagne  s'est présentée comme une opportunité , parce que les concours y sont ouverts . "
221,,,,,,, l' aménagement d' un parc ,Le premier concours auquel nous avons répondu concernait  l' aménagement d' un parc  à Berlin . 
222,,,,,,, des projets d' aménagement et de développement territorial .,"Nous n'avons dès lors pas cessé de travailler outre- Rhin , notamment sur  des projets d' aménagement et de développement territorial . "
223,,,,,,, le lancement d' un concours ,"Une des particularités de l' Allemagne , est que  le lancement d' un concours  n'est pas assujetti à l' obtention d' une ligne budgétaire préalable . "
224,,,,,,, projet .,Le maître d' œuvre lauréat n'est donc en rien assuré de pouvoir réaliser son  projet . 
225,,,,,,, l' avantage de cette procédure est que la maîtrise d' ouvrage ,Mais  l' avantage de cette procédure est que la maîtrise d' ouvrage  s'installe dans une logique de sérendipité invitant à poser des questions théoriques qui nourrissent l' imaginaire . 
226,,,,,,," La commande peut se faire à grande échelle ,"," La commande peut se faire à grande échelle , avec une maîtrise d' ouvrage composée de personnalités qui sont à la fois dans l' opérationnel et dans la recherche . "
227,,,,,,," la mise en valeur du paysage invisible des sources thermales ,","La faculté de la maîtrise d' ouvrage publique allemande d' ouvrir le débat fait émerger des projets expérimentaux , émanant parfois d' équipes étrangères comme la nôtre avec , Aqua Magica , près de Hanovre— un projet fondé sur  la mise en valeur du paysage invisible des sources thermales , qui se posait en rupture avec des propositions allemandes plus attendues . "
228,,,,,,," le projet lauréat est définitivement adoubé ,","En Allemagne , quand  le projet lauréat est définitivement adoubé , s'engage d' emblée un processus de discussion très constructif avec la maîtrise d' ouvrage et les habitants . "
230,,,,,,, la notion de transformation ,Nous y apprenons  la notion de transformation  comme valeur unanimement partagée ; 
231,,,,,,, la démocratie participative est en place dès le début du projet .,"pour cela ,  la démocratie participative est en place dès le début du projet . "
232,,,,,,, le processus de reconversion de sites industriels ,"Autre spécificité allemande qui fait école aujourd'hui dans le monde :  le processus de reconversion de sites industriels  qui a généré l' invention d' un nouveau paysage alliant architecture préservée et reprogrammée , nature spontanée et pratiques artistiques et alternatives . "
233,,,,,,," le projet Emscher Park sur le complexe industriel de Zollverein où nous collaborons avec Rem Koolhaas et Floris Alkemade ; sur le territoire tri-national de la Métropole verte ; sur le projet de préfiguration de l' entre-deux ville Cologne - Bonn ,","Très tôt nous expérimentons en Allemagne: dans la Ruhr , au contact de Karl Ganzer , maître d' ouvrage de génie qui a initié  le projet Emscher Park sur le complexe industriel de Zollverein où nous collaborons avec Rem Koolhaas et Floris Alkemade ; sur le territoire tri-national de la Métropole verte ; sur le projet de préfiguration de l' entre-deux ville Cologne - Bonn , avec un jury sous la présidence éclairée de Thomas Sieverts . "
234,,,,,,, inventer de nouveaux paysages urbains réalisés ,"Nous y faisons l' apprentissage de la créativité de la commande , stimulante pour des équipes de maîtres d' œuvre venus de tous pays , pour  inventer de nouveaux paysages urbains réalisés  dans le respect du patrimoine construit , laissant place à l' audace architecturale et programmatique , de même qu'au développement de nouvelles natures urbaines . "
235,,,,,,, l' émergence ,"Parc Aqua Magica :  l' émergence  des sources invisibles dans l' espace public La Chine , s'adapter à un monde très réactif "
236,,,,,,, La réalisation du jardin du Pavillon français ," La réalisation du jardin du Pavillon français  pour l' Exposition universelle de 2010 à Shanghai , construit par Jacques Ferrier , signe un travail précis , associant jardin et architecture , pour un projet très en vue , qui nous ouvre des opportunités de travail dans cette ville ainsi que dans tout le pays . "
237,,,,,,, plusieurs projets ,"Nos premiers pas se composent de  plusieurs projets  sur de très grands territoires urbains au cœur du pays , à Changsha , et de diverses interventions à Wuhan . "
238,,,,,,, réaménagement des berges du Huangpu  ,"Shanghai  ,  réaménagement des berges du Huangpu   À Shanghai  à nouveau , lauréats d' une consultation internationale , nous organisons la réappropriation des rives du Huangpu  , déployées sur 22 km , avec une rapidité , tant dans les phases d' étude que de chantier , jamais rencontrée en Europe . "
239,,,,,,," densification permanente ,","Dans cette ville en  densification permanente , le projet reconnecte les quartiers hors la ville au linéaire de quais industriels devenus peu à peu friches . "
240,,,,,,, en cours de réalisation ,"Notre prise de contact direct avec la maîtrise d' ouvrage de Shanghai a favorisé un dialogue , suivi d' opportunités programmatiques majeures , telle celle d' un parc forestier de 250 hectares  en cours de réalisation  sur le site même de l' Expo 2010 . "
241,,,,,,, de nombreux projets de grands sites et d' extensions urbaines ,S'est ensuivie l' invitation de l' Agence TER pour  de nombreux projets de grands sites et d' extensions urbaines  à travers l' ensemble du pays . 
242,,,,,,, d' industrialisation et d' exode rural massifs .,"Nous sommes alors confrontés aux mêmes enjeux qu'en Europe , climatiques notamment , mais à des échelles beaucoup plus vastes et dans un contexte  d' industrialisation et d' exode rural massifs . "
243,,,,,,, l' Agence  TER ,Pour autant le lexique de  l' Agence  TER  y est appliqué de la même manière . 
244,,,,,,, d' une métropolisation ,"Travailler en Chine c'est se replacer dans la continuité d' une histoire d' influences réciproques , c'est se confronter aux enjeux  d' une métropolisation  poussée à son paroxysme , à des échelles de projet gigantesques , mais aussi à une maîtrise d' ouvrage réactive et changeante au fil du projet , avec laquelle il faut savoir réajuster le projet en permanence . "
245,,,,,,," un fonctionnement professionnel qui passe par la messagerie instantanée , tout en tentant de comprendre une culture complexe , multi-séculaire ,","Nous vivons  un fonctionnement professionnel qui passe par la messagerie instantanée , tout en tentant de comprendre une culture complexe , multi-séculaire , qui demande de dépasser une vision trop superficielle ; qu'elle émane de ceux qui y interviennent ou même parfois des Chinois eux-mêmes . "
247,,,,,,, le réaménagement de Pershing Square ,"Nous avons eu l' opportunité de découvrir un processus de concours à l' américaine , pour  le réaménagement de Pershing Square  à Los Angeles , cœur du quartier de Downtown qui , après un plein essor dans les années trente , avec nombre de cinémas et de gratte-ciel , s'est totalement paupérisé et a été déserté . "
249,,,,,,, Cette rénovation et cette dynamique de redéveloppement ," Cette rénovation et cette dynamique de redéveloppement  vont de pair avec le désir d' un nouveau modèle urbain , plus proche des villes européennes , avec une place retrouvée pour le piéton , un réseau de transports publics , tram , métro , et de pistes cyclables . "
250,,,,,,," Le concours , pris en main par une structure privée à but non lucratif ,"," Le concours , pris en main par une structure privée à but non lucratif , émanant des promoteurs , mêle une soixantaine d' équipes dirigées par des architectes ou des paysagistes du monde entier , dans un processus long de neuf mois . "
251,,,,,,," une addition labyrinthique de murs et de structures bétonnées diverses ,","L'espace actuel ne ressemble pas à une place publique , mais plutôt à  une addition labyrinthique de murs et de structures bétonnées diverses , posées sur un parking souterrain , émergeant d' environ 2 m par rapport au niveau de la ville . "
253,,,,,,," the most hated place in LA ,, nous osons impacter le parking et proposons une remise à plat de l' ensemble ,","Comprenant immédiatement pourquoi cette place est surnommée ,  the most hated place in LA ,, nous osons impacter le parking et proposons une remise à plat de l' ensemble , qui retrouve , à nos yeux , le sens d' un espace démocratique . "
255,,,,,,," très médiatisé en continu pendant neuf mois , et par la diffusion immédiate sur le web de tous les documents produits pour chacune des trois phases de rendu , nous décidons , contrairement à nombre de nos concurrents , de ne rien cacher de nos intentions et de dévoiler d' emblée toutes les facettes de notre concept .","Étonnés par le processus du concours ,  très médiatisé en continu pendant neuf mois , et par la diffusion immédiate sur le web de tous les documents produits pour chacune des trois phases de rendu , nous décidons , contrairement à nombre de nos concurrents , de ne rien cacher de nos intentions et de dévoiler d' emblée toutes les facettes de notre concept . "
257,,,,,,," s'est achevée par une double présentation : face à un jury de professionnels et de représentants des services de la ville d' abord , puis , le lendemain , face à un jury de 1200 citoyens réunis dans un théâtre de Downtown .","La phase concours  s'est achevée par une double présentation : face à un jury de professionnels et de représentants des services de la ville d' abord , puis , le lendemain , face à un jury de 1200 citoyens réunis dans un théâtre de Downtown . "
258,,,,,,," tentent de se rassembler sur Pershing Square , sans y parvenir , en raison des constructions encombrant la place .","Finalement , déclarés lauréats du concours par les deux jurys , notre projet est publié à la une du Los Angeles Times , puis , lors de l' élection présidentielle américaine , le mouvement antiTrump de la Woman's March déclenche de vastes manifestations qui  tentent de se rassembler sur Pershing Square , sans y parvenir , en raison des constructions encombrant la place . "
259,,,,,,," la création de , l' espace démocratique ,","Les commentaires dans la presse appellent à  la création de , l' espace démocratique , proposée par les paysagistes français ... mais ce projet plébiscité ne s'est pas avéré aussi solidement soutenu que nous l' avions pensé . "
260,,,,,,, réalisation ,"Le passage de la phase de concours , très communicante et festive , à la phase de  réalisation  a révélé la complexité du jeu public privé , et ses difficultés inhérentes . "
261,,,,,,, la réalisation de la place ,"La maîtrise d' ouvrage privée , autorisée par délégation à agir sur un espace public , a vite montré ses limites , se révélant incapable de financer  la réalisation de la place  tout en continuant à utiliser les perspectives du concours pour mieux commercialiser les logements et les bureaux en construction . "
262,,,,,,, la réalisation .,Ce n'est que deux ans plus tard que la maîtrise d' ouvrage publique a décidé de reprendre la main pour mener à terme  la réalisation . 
263,,,,,,, maîtrises d' ouvrage du privé vers le public .,"La leçon de Pershing Square est que le , code source , du projet a été suffisamment fort pour résister à la communication permanente , aux allers et retours avec la population , et lors du changement des  maîtrises d' ouvrage du privé vers le public . "
265,,,,,,, espace déjà réaménagé ,"À Barcelone , le concours de la Plaça de les Glòries Catalanes , en 2014 ,  espace déjà réaménagé  lors de la grande époque de la revitalisation de l' espace public barcelonais et objet de nombreux projets depuis l' achèvement de la Diagonal vers le forum 2004 , a été l' occasion de proposer un projet innovant de place-parc en réponse à l' urgence climatique en cœur de ville , alors que nos confrères catalans étaient dans la poursuite du savoir-faire plus classique de leurs espaces publics fortement minéralisés . "
266,,,,,,, L'expérience barcelonaise ," L'expérience barcelonaise  nous a enseigné que le citoyen (, les voisins , de la place ) sait délibérer et sa parole pèse sur la décision politique . "
267,,,,,,, le projet en cours ,"À Barcelone , les associations d' habitants ont missionné un architecte pour leur expliquer  le projet en cours  et leur donner des armes pour en faire de pertinents interlocuteurs , démontrant leur volonté de dialoguer avec le concepteur en charge du projet . "
269,,,,,,," l' usage , non sur des considérations formelles ","En réunion , les interventions portent surtout sur  l' usage , non sur des considérations formelles  que les habitants ne considèrent pas de leur ressort . "
270,,,,,,," l' arrêt d' une bonne partie des projets de la mandature , le projet de la place-parc ","C'est ainsi que , malgré le changement radical de couleur politique aux dernières élections municipales barcelonaises et  l' arrêt d' une bonne partie des projets de la mandature , le projet de la place-parc  fut défendu et maintenu grâce à la pression citoyenne . "
271,,,,,,, l' amplification du désir des habitants autour du besoin de nature en ville .,Nous avons alors pris la mesure de la réalité de  l' amplification du désir des habitants autour du besoin de nature en ville . 
273,,,,,,," l' implication de la maîtrise d' ouvrage publique ,","Quels que soient les apports des expériences étrangères , nous percevons un avantage français inégalé dans le monde : celui de  l' implication de la maîtrise d' ouvrage publique , investie à tous les niveaux . "
274,,,,,,, développement des projets .,La puissance publique anticipe et maîtrise les différentes phases du  développement des projets . 
275,,,,,,, maîtres d' œuvre ,"Les règles du jeu sont claires et annoncées , les  maîtres d' œuvre  sont rémunérés pour leur participation , les critères de jugement énoncés au préalable , le décideur final identifié . "
276,,,,,,," l' avons vu ,","Ce qui n'est malheureusement pas toujours le cas , nous  l' avons vu , dans d' autres pays où l' arbitraire peut parfois sembler prévaloir . "
277,,,,,,, ne cessent de se complexifier .,Le revers de la médaille est que le processus de décision est lourd avec des phases administratives qui  ne cessent de se complexifier . 
278,,,,,,, élargit son propre champ de compétences .,"En France , la maîtrise d' ouvrage publique laisse place de plus en plus souvent à une maîtrise d' ouvrage privée qui  élargit son propre champ de compétences . "
281,,,,,,, aménageurs publics .,Les opérateurs privés se posent les mêmes questions que les  aménageurs publics . 
283,,,,,,," la végétalisation des toitures et façades ,","ils acceptent de nouvelles pratiques ( le réemploi de matériaux ,  la végétalisation des toitures et façades , la gestion des eaux ), de nouvelles filières ( le bois , les matériaux biossourcés ) et se positionnent sur les innovations énergétiques à l' échelle des quartiers . "
284,,,,,,," le projet d' aménagement de Pershing Square ,","Vote du public pour choisir  le projet d' aménagement de Pershing Square , Los Angeles . "
286,,,,,,, Métamorphose des berges industrielles du fleuve Huangpu  , Métamorphose des berges industrielles du fleuve Huangpu   Depuis 2016 Shanghai a engagé un vaste processus de réaménagement de la rive droite du fleuve Huangpu  sur un linéaire de près de 22 km . 
288,,,,,,," reconquérir ,","L'ambition est de  reconquérir , au profit du public , des berges jusqu'ici peu aménagées ou fortement dédiées aux industries navales , et de leur donner une visibilité et une identité forte en y impulsant des usages variés et permanents . "
289,,,,,,, redéfinit ,"À l' issue d' une consultation internationale , le projet lauréat d' aménagement de l' Agence TER  redéfinit  l' espace de la berge comme une interface vivante entre les quartiers et le fleuve , une épaisseur nouvelle qui articule circulations douces , écologie , espaces publics , activités et économie . "
290,,,,,,, organisent les différents flux ,"La continuité est assurée par une combinaison de parcours qui  organisent les différents flux  selon des logiques d' usages et de vitesses de déplacement : la , grande promenade ,, lieu de divagation pour les piétons ; "
291,,,,,,," la , piste de glisse ,, principalement destinée aux cyclistes et aux sports de glisse urbaine et la , piste de jogging "," la , piste de glisse ,, principalement destinée aux cyclistes et aux sports de glisse urbaine et la , piste de jogging  ,. "
292,,,,,,, en perpétuelle mutation .,"Le long des méandres du fleuve , chacun de ces trois parcours , parfois associés , parfois autonomes , mais toujours clairement identifiables , offre une très grande variété de situations , de vues et de cadrage sur le paysage industriel patrimonial et la skyline d' une mégalopole  en perpétuelle mutation . "
293,,,,,,, Les aménagements , Les aménagements  renforcent la présence de la nature au cœur de la ville en s'appuyant sur les dynamiques naturelles du paysage fluvial . 
294,,,,,,, est ,"La berge  est  ainsi amenée à devenir , dans toute son épaisseur , un espace de la vie quotidienne ; "
296,,,,de la charte définie <lieu type,,, devenir ,"À l' issuede la charte définie =loc>par l' Agence TER , plusieurs maîtrises d' œuvre lui ont été confiées tant au niveau du cœur économique de Lujiazui et sa silhouette si caractéristique qu'au bord de quartiers en  devenir  ( site de l' ancienne cimenterie ). "
297,,,,et charte,,, d' aménagement ,Mission : stratégie territorialeet charte d' aménagement  de la rive droite du Huangpu sur 22 km au cœur de Shanghai Maîtrise d' ouvrage : ShanghaiEast Bund Investment Groupe Co. 
298,,,,,,, aménagement de quatre secteurs de la rive droite du Huangpu ,"Équipe de maîtrise d' œuvre concours : Agence TER ( mandataire ), Jacques Ferrier Architecture , SCS , AND , Concepto Surface : 350 ha Calendrier : études 2016-2017 Mission :  aménagement de quatre secteurs de la rive droite du Huangpu  ( Lujiazui , Donchang , place des Ferrys et parc de la Cimenterie) "
299,,,,,,, d' œuvre : Agence TER ( mandataire ) TESS ingénierie ( passerelle ) Calendrier : études et réalisation ,"Équipe de maîtrise  d' œuvre : Agence TER ( mandataire ) TESS ingénierie ( passerelle ) Calendrier : études et réalisation  2017-2018 Code source : Une rive , trois parcours PERSHING SQUARE , LOS ANGELES , CALIFORNIE , ÉTATS-UNIS "
300,,,,,,, Création d' une place-parc , Création d' une place-parc  dans le cœur historique de Los Angeles Pershing Square est un espace public historique majeur de Downtown Los Angeles . 
301,,,,,,, la création d' un parking souterrain ,"Initialement un parc , il a perdu sa fonction de lieu de rencontre et de respiration pour les habitants ,  la création d' un parking souterrain  dans les années cinquante ayant surélevé la place , l' isolant du contexte urbain par des escaliers , des murs et des rampes de parking . "
302,,,,,,," d', ouvrir la boîte , et de créer un espace public ","Pour que la place retrouve sa vocation originelle , l' Agence > TER ( mandataire d' un groupement de dix agences californiennes ) a posé , dans le cadre d' une consultation internationale , le principe  d', ouvrir la boîte , et de créer un espace public  qui intègre la vie sociale et culturelle , la nature et le tissu urbain environnant . "
303,,,,,,, de redescendre la place ,"Le principe de base de ce projet , canevas , est  de redescendre la place  au niveau de la rue pour réactiver les commerces du quartier dans un concept de , radical flatness , et de retrouver une surface continue grâce à la restructuration minutieuse de la dalle du parkings . "
304,,,,,,," une grande pelouse ouverte est destinée à recevoir des activités de toute échelle ,","Au centre ,  une grande pelouse ouverte est destinée à recevoir des activités de toute échelle , du pique-nique au concert en passant par la projection de films . "
305,,,,,,, redevient accessible ,"Revenu à sa planéité historique et de plain-pied avec les trottoirs qui le ceinture , il  redevient accessible  depuis toutes les directions et pour tous . "
306,,,,,,, l' implantation de jardins ,"Il est conçu comme un poumon vert qui puisse offrir des zones d' ombre par  l' implantation de jardins  sous couvert d' arbres indigènes créant des espaces de repos et de fraîcheur ainsi qu'une , smart canopy ,, une pergola avec des vignes couvrant divers kiosques . "
307,,,,,,," l' eau est récupérée et traitée ,","La durabilité est inhérente au projet :  l' eau est récupérée et traitée , les espèces résistent à la sécheresse et la pergola génère de l' énergie pour le parc . "
308,,,,,,, d' œuvre d' art public ,Cette pergola est aussi support  d' œuvre d' art public  par l' artiste lumière Leo Villareal . 
309,,,,,,, aménagement d' une place ,"Mission :  aménagement d' une place  Maîtrise d' ouvrage : Pershing Square Renew Équipe de maîtrise d' œuvre : Agence TER ( mandataire ), Salt , Rachel Allen , Cars , HR&A , Deborah Murphy , Kelly Shannon , Leo Villareal , Lighting Design Alliance , Pentafram , still-room , Fehr & Peers , KPFF , ME-engineers , C&E Budget : 50M€HT Surface : 2 ha Calendrier : étude et réalisation 2016-2020 Code source : , Ouvrir la boîte ,, installer un sol urbain continu et vivant Un poumon vert pour Downtown . "
310,,,,,,, reliant les rives portuaires nord de l' Elbe ,"La canopée verte et la pergola comme éléments d' ombre sur la place IBA H AMBOURG 2013 , ÎLE D'ELBE , H AMBOURG , ALLEMAGNE , Park system ,  reliant les rives portuaires nord de l' Elbe  aux rives sud naturelles "
311,,,,,,, a décidé de s'étendre ,"À la recherche d' un nouvel imaginaire urbain intégrant sa périphérie , la Ville de Hambourg  a décidé de s'étendre  vers le sud dans son schéma directeur intitulé le , saut au-delà de l' Elbe , ( Sprung über die Elbe ) pour investir l' île de Wilhelmsburg , espace déshérité aux problèmes économiques et sociaux majeurs . "
312,,,,,,, l' innovation ,"Pour garantir  l' innovation  et donner une impulsion internationale , une Iba ( exposition internationale d' architecture ) est créée en 2013 , associée à une IGS ( exposition internationale de paysage ). "
313,,,,,,," la ville écologique du futur ,","Le projet urbain de Wilhelmsburg ainsi engagé se veut une expérimentation à ciel ouvert de  la ville écologique du futur , pensée dans une rationalisation des déplacements et des consommations d' énergie mais aussi dans une optimisation des écosystèmes en milieu urbain , sans oublier la dimension sociale du projet pour équilibrer l' espace urbain très clivé de la Ville-État . "
314,,,,,,, la structuration des espaces publics .,La démarche de TER est de traduire ces ambitions par une stratégie paysagère et par  la structuration des espaces publics . 
315,,,,le plan directeur,,, créer une continuité écologique ,"Soucieux de  créer une continuité écologique  entre le Port de Hambourg , situé sur le bras nord de l' Elbe , et les réserves naturelles , implantées sur le bras sud ,le plan directeurpropose l' établissement d' un , park system , reliant les rives nord et sud. "
