phrase_id,balise_lieu_obj,balise_lieu_loc,balise_act,balise_doc,balise_perc,balise_tps,balise_dyn,phrase
197,,,,,,," l' étalement et la consommation des sols ,","À la fin des années 1980 , Helsinki arrive aux mêmes conclusions que les villes françaises :  l' étalement et la consommation des sols , la démultiplication des transports en voitures ne sont plus soutenables et appellent un autre modèle de développement . "
198,,,,,,," nos politiques urbaines ,","À la différence avec  nos politiques urbaines , les décisions sont , en Finlande , radicales et immédiates . "
199,,,,,,," Un autre cap a donc été pris d' emblée il y a trente ans , quand nous peinons encore souvent à entrevoir des alternatives ."," Un autre cap a donc été pris d' emblée il y a trente ans , quand nous peinons encore souvent à entrevoir des alternatives . "
200,,,,,,, renouvelant principalement les friches portuaires .,"Les nouveaux quartiers seront denses , proches du centre , des services et des transports —  renouvelant principalement les friches portuaires . "
201,,,,"Les plans urbains , de même que <lieu type",,, maisons jadis édifiées ,"Les plans urbains , de même que =obj>les logements , rivalisent d' inventivité pour offrir une qualité de vie au moins équivalente à celles des  maisons jadis édifiées  dans la forêt. "
202,,,,,,," avec vue sur la mer ,","On habite en bord de parc , sur la côte ,  avec vue sur la mer , mais aussi à deux pas du tramway . "
203,,,,,,, l' immensité gelée de l' eau offre des occasions infinies de promenade .,"L'hiver ,  l' immensité gelée de l' eau offre des occasions infinies de promenade . "
204,,,,,,, d' une nouvelle manière d' allier densité et nature .,"Les quartiers de Ruoholahti , Pikku Huopalahti puis Viikki , Arabianranta , Jätkäsaari et Hanasaari témoignent  d' une nouvelle manière d' allier densité et nature . "
206,,,,,,, cette reconquête des friches ,"Outre la volonté politique ,  cette reconquête des friches  est due à deux autres raisons : la propriété publique des sols , qui offre des moyens d' action considérables à la Ville ; "
207,,,,,,, la structure urbaine , la structure urbaine  depuis toujours calée sur les atouts préservés de sa géographie . 
208,,,,,,," rapproche la mer de tout point ,","Ainsi , la ligne de côte fractale  rapproche la mer de tout point , et les doigts verts des vallées accentuent encore le , linéaire de nature , disponible . "
209,,,,,,," conduit le promeneur du centre institutionnel du pays vers les forêts et les champs ,","Dès le début du XXe siècle , ce dessin fondateur a été identifié par Bertel Jund , puis Eero Saarinen , puis Alvar Aalto pour former peu à peu un , central park ,, qui  conduit le promeneur du centre institutionnel du pays vers les forêts et les champs , sur plus 20 km . "
211,,,,,,," la constitution de la ville ,","L'apport de l' architecture dans  la constitution de la ville , est encore considérable . "
212,,,,,,, s'adaptant au mieux aux différents reliefs .,"La géométrie de la trame urbaine s'est conformée aux variations morphologiques du socle granitique , la grille  s'adaptant au mieux aux différents reliefs . "
213,,,,,,, trame ,"Chaque fois qu'un changement de  trame  a lieu , où qu'émerge un rocher , une architecture singulière s'installe . "
214,,,,,,, d' articulations et de rachats ,"La structure monumentale de la ville est donc faite  d' articulations et de rachats  plus que de grands axes , avec une utilisation très habile de chaque accident de la topographie . "
215,,,,,,, les édifices emblématiques de la nation ,"Ceci explique peut-être le caractère inédit de l' espace public qui réunit tous  les édifices emblématiques de la nation  — parlement , opéra , Finlandia Hall , gare centrale ... : c'est une baie bordée de rochers et de roseaux , un parc et une respiration . "
216,,,,,,," qu'aménagé ,","Les objets architecturaux sont mis en scène à travers un paysage qui , bien  qu'aménagé , évoque les étendues naturelles du reste du pays . "
217,,,,,,," l' allégorie d' une architecture qui demeure , en particulier pour la modernité finlandaise , ancrée profondément sur son sol , et jalonne le paysage .","Voilà en pleine capitale  l' allégorie d' une architecture qui demeure , en particulier pour la modernité finlandaise , ancrée profondément sur son sol , et jalonne le paysage . "
218,,,,,,, magnifier par les édifices les grands espaces naturels .,"Les architectes finlandais ont su jouer des écarts , des distances et  magnifier par les édifices les grands espaces naturels . "
224,,,,,,," les logements vers la forêt ou la mer ,","on y profite à l' envi des larges baies , des vues traversantes qu'offrent  les logements vers la forêt ou la mer , d' une architecture qui a su concilier générosité et économie . "
225,,,,,,, a été édifié .,"Cette confiance est rassérénante , et nous rappelle , comme le suggérait Aalto dès 1972 , que la ville durable est celle qui sait tirer pleinement parti de ce qui  a été édifié . "
227,,,,,,," le contrôle du foncier ,","Ces caractères ne sont pas transposables , l' équilibre entre politique et technique ,  le contrôle du foncier , les modes de vie sont trop singuliers . "
228,,,,,,, croisant transport et urbanisme et préservant la campagne .,"Mais certaines formes urbaines — comme les plans en peigne d' Arabianranta— sont riches d' enseignement , s'insérant dans la géographie ,  croisant transport et urbanisme et préservant la campagne . "
229,,,,,,," la stratégie urbaine ,","La cohérence de  la stratégie urbaine , portée sur plus de vingt ans désormais , peut se rapprocher de celles des métropoles françaises que sont aujourd'hui Bordeaux et Nantes avec leurs excellences propres ... "
230,,,,,,, sa dynamique de développement ,"Avec un horizon démographique d' un million d' habitants , Helsinki a su concilier  sa dynamique de développement  avec une taille raisonnable , en offrant à un quart d' heure de tout point un accès aux services métropolitains ( université , shopping , culture ) mais aussi à une plage , un kayak , un voilier , un bois , une piste de ski , un horizon . "
234,,,,,,," accueillir la ville de demain ,","Quartier de Vuosaari à Helsinki: la forêt préparée pour  accueillir la ville de demain , 2008 . "
235,,,,,,, le paysage habité ,"Arabianranta , à Helsinki , entre rive et tramway : vues sur  le paysage habité  et plan en peigne . "
237,,,,,,," Dessine-moi une ville ,","La complexité appelle la simplicité * Frédéric Bonnet [*] Publié une première fois dans Ariella Masboungi ( dir .),  Dessine-moi une ville , Paris , Éditions du Moniteur , coll . "
239,,,,au plan de masse,,, les 700 ha du quartier de Gerland.,"Carte de , l' urbadiversité ,, règles du jeu , alternativesau plan de massesur  les 700 ha du quartier de Gerland. "
240,,,,,,, le Grand Lyon ,Projet mené avec Alain Marguerit pour  le Grand Lyon  ( en cours ). 
241,,,,,,, le devenir du secteur de Senia ,"Trois figures simples pour  le devenir du secteur de Senia  ( pôle Orly-Rungis), à trois échelles territoriales : métropole , région , communes . "
243,,,,,,, la mutation des outils de dessin ,"Notre génération est , à cheval , sur  la mutation des outils de dessin  : ayant appris à dessiner exclusivement à la main , nous avons apprivoisé les premiers logiciels de dessin dignes de ce nom . "
244,,,,,,," L'exposition permanente du Pavillon de l' Arsenal à Paris , que Bruno Fortier a réalisée et que j'ai illustrée , a été l' occasion de montrer les premières cartes faites "," L'exposition permanente du Pavillon de l' Arsenal à Paris , que Bruno Fortier a réalisée et que j'ai illustrée , a été l' occasion de montrer les premières cartes faites  sur Illustrator . "
245,,,,,,," l' agence Obras ,","À  l' agence Obras , cette double culture nous pousse à utiliser les deux modes de représentation . "
246,,,,,,," des animations très élaborées ,","Nous associons les pictogrammes ou croquis les plus élémentaires , effectués à la main , à  des animations très élaborées , faites à partir des systèmes d' information géographique ( SIG ) et de logiciels contemporains comme Flash . "
247,,,,sur deux plans,,,( projet Europan 3 ,"Depuis Alicante ( projet Europan 3  réalisé par Obras ), nous travaillons sur les outils de représentation et , bien au-delà , sur les méthodes de travail du projet urbain , lesquelles jouentsur deux plans: — l' organisation de la pensée ( le , tri des idées ,, leur hiérarchie , le rapport entre temps et espace , entre réflexion et action ) ; "
248,,,,,,," d' un projet , à comprendre les enjeux , à discuter et donc à prendre des décisions.","— les outils graphiques qui aident à partager les idées  d' un projet , à comprendre les enjeux , à discuter et donc à prendre des décisions. "
249,,,,,,," recherche-développement ,","C'est une sorte de ,  recherche-développement , au sein de l' agence , pour mieux répondre aux questions posées , souvent paradoxales . "
250,,,,,,," la complexité des territoires , aussi bien en termes de compréhension et d' analyse qu'en termes de gouvernance et de modes opératoires ","Comment réduire sans la caricaturer  la complexité des territoires , aussi bien en termes de compréhension et d' analyse qu'en termes de gouvernance et de modes opératoires  ? "
251,,,,,,," le projet territorial ,","Comment intégrer les incertitudes temporelles dans  le projet territorial , les variations des limites ? "
252,,,,"de , plan",,, la discontinuité ,"Comment penser  la discontinuité  — tout ne se fabrique pas selon une logiquede , plan-masse , cohérent et décidé une fois pour toutes ? "
253,,,,,,," la diversité des points de vue ( politiques , techniques )","Comment rendre compte de  la diversité des points de vue ( politiques , techniques ) ? "
254,,,,,,," rendre mieux accessibles les concepts , les expliquer ou les diffuser ","Comment  rendre mieux accessibles les concepts , les expliquer ou les diffuser  ? "
256,,,,,,," , entrelacer , les échelles , c'est-à-dire parler de la qualité des lieux ( matérialité , ambiances , usages )","Comment  , entrelacer , les échelles , c'est-à-dire parler de la qualité des lieux ( matérialité , ambiances , usages ) non pas après mais en même temps que des grandes lignes stratégiques ? "
257,,,,,,," l' habitat , etc.)","Comment répondre à la fois aux préoccupations sectorielles ( les réseaux , les espaces naturels ,  l' habitat , etc.) et à l' exigence de transversalité et de synthèse ? "
258,,,,,,, une approche technocratique des questions territoriales et architecturales .,La réflexion que nous menons est aussi une forme de résistance à  une approche technocratique des questions territoriales et architecturales . 
259,,,,,,, hiérarchiser et à séparer les sujets ,"Face à la complexité , la tendance à  hiérarchiser et à séparer les sujets  est grande , comme si l' on pouvait réduire une action ou une vision à un sommaire de thèmes dissociés pouvant être traités par des experts différents . "
260,,,,,,," la , ville durable ,","Cela rejoint les deux grandes alternatives sur  la , ville durable , : celle qui compartimente et réglemente , celle qui relie et unifie . "
261,,,,,,," L'autre tendance est de faire confiance à une vision sensible et synthétique ( un récit génial , porté par un concepteur et / ou un élu visionnaire )."," L'autre tendance est de faire confiance à une vision sensible et synthétique ( un récit génial , porté par un concepteur et / ou un élu visionnaire ). "
262,,,,,,, construire une vision simple du territoire ,"Or  construire une vision simple du territoire  est indispensable , mais elle ne peut se dédouaner d' une approche plus complexe . "
263,,,,,,," relier , unifier ,","Vouloir associer ,  relier , unifier , tout en restituant la complexité du monde et de son organisation socio-économique , est une gageure . "
265,,,,,,," cinq pistes que nous développons et qui sont toujours in process , jamais définitives , souvent combinées .","Voici  cinq pistes que nous développons et qui sont toujours in process , jamais définitives , souvent combinées . "
267,,,,du plan,,," d' éviter le piègedu plan-masse , par défaut ,.","Le plus difficile est  d' éviter le piègedu plan-masse , par défaut ,. "
268,,,,d' un plan masse,,, le territoire est trop vaste ( par exemple Seine-Aval ) ,"Soit parce que  le territoire est trop vaste ( par exemple Seine-Aval )  pour faire l' objet d' un tracé synthétique unique , soit parce que les temporalités induites par la complexité du site ( comme sur le site du Seniaau nord d' Orly) rendent illusoires l' ordre serein et la stabilitéd' un plan masse. "
269,,,,le plan,,, mettre en place les réseaux...,"Cela ne signifie pas quele planne soit pas un outil opératoire : il arrive un moment où il faut bien régler les choses et les agencer dans le temps , de manière précise , découper le sol ,  mettre en place les réseaux... "
272,,,,du plan,,,"( le foncier , les transports )","Comment répondre peu à peu à des questions sectorielles ( le foncier , les transports ) sans engager la totalitédu plan? "
273,,,,,,," leurs préoccupations techniques ou politiques ,","Comment discuter avec les acteurs , avec  leurs préoccupations techniques ou politiques , sans engager trop tôt la vision générale ? "
275,,,,,,, L'approche thématique permet à la fois de trouver des points de convergence entre des secteurs techniques ," L'approche thématique permet à la fois de trouver des points de convergence entre des secteurs techniques  et d' être précis , sans préjuger de l' ensemble. "
276,,,,,,, logiques de projet ,"Les catégories techniques demeurent trop isolées des  logiques de projet  ( ex . : transports en commun , hydrographie ...). "
277,,,,,,, d' être identifiés par un travail spécifique ,"De plus , leurs composants ne méritent plus aujourd'hui  d' être identifiés par un travail spécifique  puisque les SIG les rendent immédiatement disponibles , aussi bien en termes de données que graphiquement . "
278,,,,,,, associent des questions très différentes et sont opératoires à diverses échelles .,"Il faut donc trouver des thèmes plus transversaux , qui  associent des questions très différentes et sont opératoires à diverses échelles . "
279,,,,,,," l' emblème du projet : parc métropolitain , fluvialité , transversales , milieux , proximités , intensités .","À Seine-Aval , nous avons proposé six thèmes , dont la figuration très simple est devenue  l' emblème du projet : parc métropolitain , fluvialité , transversales , milieux , proximités , intensités . "
280,,,,,,," La complexité est ainsi réduite mais pas au point de la transformer en une seule image ,"," La complexité est ainsi réduite mais pas au point de la transformer en une seule image , pour ne pas confondre réduction et simplification . "
283,,,,,,, notre ,"Cette démarche a été initiée dès  notre  premier projet à Alicante , en 1994 . "
284,,,,sans programme ni périmètre ni budget,,," avons réussi à fédérer les énergies autour d' une vision commune pour la colline de la Ereta , qui domine la ville historique et la mer.","Étrangers au lieu , confrontés à la nécessiter de dialoguer ( avec les habitants , les politiques , les commerçants , les techniciens , les associations , etc .),sans programme ni périmètre ni budget, nous  avons réussi à fédérer les énergies autour d' une vision commune pour la colline de la Ereta , qui domine la ville historique et la mer. "
285,,,,des plans,,," dessinaitdes plansen noir et blanc , à la main , et était pourtant fasciné par les images de synthèse , spectaculaires ,","En Espagne , alors , tout le monde  dessinaitdes plansen noir et blanc , à la main , et était pourtant fasciné par les images de synthèse , spectaculaires , ; "
287,,,,,,, s'est avérée plus efficace ,"Nous avons choisi une approche plus patiente , moins spectaculaire , qui  s'est avérée plus efficace  ; "
288,,,,avec le programme du projet,,, une possible transformation de la colline ,"nos croquis et cartes , et les nombreuses discussions sur place se sont construits en parallèleavec le programme du projet, comme un récit dans une sorte de livre racontant thème par thème  une possible transformation de la colline  : avec des chapitres , des protagonistes , un début et une fin. "
289,,,,,,," s'appuie sur des mots-clés , des images simples , des évocations et des dialogues , des cartes et des dessins plus précis .","Ce récit  s'appuie sur des mots-clés , des images simples , des évocations et des dialogues , des cartes et des dessins plus précis . "
290,,,,,,, arrose-t-on ?),"Une manière de lier la raison ( les cartes thématiques , du genre : comment  arrose-t-on ?) avec la sensibilité et le plaisir ( les fontaines ) ; "
291,,,,"un programme , convaincre sur la technique tout en accompagnant <dyn",,,,"faire rêver tout en construisantun programme , convaincre sur la technique tout en accompagnant > une reconquête collective d' un site. "
292,,,,,,," liant rêve et stratégie , associant par le langage des questions d' ordres très différents .","Et les mots et les concepts ont pris leur place , collectivement ,  liant rêve et stratégie , associant par le langage des questions d' ordres très différents . "
293,,,,,,, réaliser notre premier chantier ,"Contre toute attente , cette attitude lente , progressive et participative nous a permis de formaliser et de  réaliser notre premier chantier  sur les 7 ha de colline historique , pour 11 , 5 millions d' euros . "
296,,,,,,, les formes urbaines ,"Quelle que soit la mesure du projet ,  les formes urbaines  sont mises en scène avec leur sol , les éléments du paysage , l' infrastructure , le bâti existant . "
297,,,,,,," Saint-A mand-les-Eaux , Orly , Ors , Ruminghem , Raismes , Wavrans-sur-l' Aa ,","Ici : Nanterre La Défense ,  Saint-A mand-les-Eaux , Orly , Ors , Ruminghem , Raismes , Wavrans-sur-l' Aa , Eppe-Sauvage . "
300,,,,,,," les études d' impact , souvent faussement scientifiques et rigoureuses .)","( C'est ce que font  les études d' impact , souvent faussement scientifiques et rigoureuses .) "
301,,,,,,," gommant tous les autres ,","Elle peut être réduite de façon arbitraire , en décidant de ne retenir que quelques points ,  gommant tous les autres , au risque d' incompatibilités et d' impasses . "
302,,,,,,," assimilent la variété des approches dans un dispositif simple à comprendre , mais riche de diversité .","En position médiane , les figures de projet  assimilent la variété des approches dans un dispositif simple à comprendre , mais riche de diversité . "
304,,,,"un schéma ,",,," l' abstraction :un schéma ,s'il , colle , avec évidence à un lieu et ses dynamiques ,","Paradoxalement , les élus , les habitants comme les acteurs techniques ont une forte capacité à  l' abstraction :un schéma ,s'il , colle , avec évidence à un lieu et ses dynamiques , peut être parfaitement assimilé et devenir opératoire , comme un fil d' Ariane , par sa puissance didactique. "
305,,,,,,, un important travail de synthèse en atelier .,Cette apparente simplicité suppose  un important travail de synthèse en atelier . 
306,,,,"le plan et la coupe , schématiques ou non",,, privilégions le dessin en 2D par rapport à la 3D ,"Nous  privilégions le dessin en 2D par rapport à la 3D  :le plan et la coupe , schématiques ou non, associent la mesure à l' abstraction. "
307,,,,,,, un outil de conception et de représentation .,C'est donc à la fois  un outil de conception et de représentation . 
308,,,,,,," , visiter , différents lieux ,","Ainsi , sur Seine-Aval , Finn Geipel , l' une des trois équipes mobilisées avec Antoine Grumbach et nous-mêmes , prenait le parti de réaliser une maquette de grande dimension de la vallée ( 15 m ) sur laquelle il fallait marcher pour  , visiter , différents lieux , et ainsi perdre le rapport de , totalité , du dessin du territoire assuré par la feuille de papier posée sur la table , à portée de main et d' un unique cadre visuel . "
309,,,,,,, réaliser ,"À l' opposé , notre réponse à la démesure du site , à la fois opposée et complémentaire , fut de  réaliser  un objet numérique de petite taille ( un écran ), consultable en tout lieu , pouvant être décomposé , unifié , observé selon plusieurs points de vue . "
310,,,,n'est plus vraiment un plan ni un croquis ni un schéma,,,n'est plus vraiment un plan ni un croquis ni un schéma.,Ce n'est plus vraiment un plan ni un croquis ni un schéma. 
311,,,,,,, La feuille qui devient écran ," La feuille qui devient écran  est disponible en exposition , au bureau , mais aussi chez soi via Internet . "
312,,,,,,," l' interactivité réserve des surprises — , plus proche de la culture numérique des nouvelles générations , habituées aux jeux de simulation et aux tamagotchis .","On entretient avec lui une relation familière  l' interactivité réserve des surprises — , plus proche de la culture numérique des nouvelles générations , habituées aux jeux de simulation et aux tamagotchis . "
314,,,,,,, Les projets contemporains ," Les projets contemporains  ne sont plus des , grands tracés , définis une fois pour toutes . "
316,,,,,,, les actions ,"Le temps et la discontinuité sont des facteurs aussi importants que les , dessins , qui permettent de maîtriser  les actions  dans la durée . "
318,,,,,,, d' autres plus incertaines et instables .,"Parmi les lignes que l' on trace , certaines sont , dures , et stables ,  d' autres plus incertaines et instables . "
321,,,,,,, l' île de Nantes .,"Ainsi en va-t-il des rapports entre ville et nature , que nous développions notamment à Seine-Aval ou encore dans la proposition pour  l' île de Nantes . "
322,,,,,,," les logiques d' action ou les figures géographiques sont des supports de projet ,","Le , périmètre , demeure un outil opératoire , mais  les logiques d' action ou les figures géographiques sont des supports de projet , où les cadres de gouvernance ne se superposent ni ne s'emboîtent . "
323,,,,,,, d' une transformation .,"Figurer les , périmètres , ainsi entremêlés , les incertitudes et les temporalités du projet , appelle des animations : pour représenter le flou d' une limite ou sa variabilité , l' enchevêtrement des actions et des gouvernances , ou les différentes étapes possibles  d' une transformation . "
324,,,,,,," L'interactivité pour exprimer la diversité des points de vue ,"," L'interactivité pour exprimer la diversité des points de vue , débattre , diffuser "
325,,,,,,," présenter , sur support numérique hypertexte ( avec des liens obtenus par des , clics ,), une série de documents de diverse nature ,","L'interactivité consiste à  présenter , sur support numérique hypertexte ( avec des liens obtenus par des , clics ,), une série de documents de diverse nature , selon une structure thématique , diachronique ( récit ), temporelle ... "
326,,,,,,, Cette construction interactive ," Cette construction interactive  correspond à plusieurs besoins : — la liberté de construire un récit ou une exploration , en commençant par le thème souhaité ( économie , gestion , réseaux ...), et la capacité à adapter le discours en fonction du parcours que l' on choisit pour les images : on n'est pas obligé de tout montrer , on peut aller directement à une image ; "
327,,,,,,," l' accessibilité immédiate , notamment lors des débats , interactifs , avec les acteurs du projet .","— la simultanéité des informations ,  l' accessibilité immédiate , notamment lors des débats , interactifs , avec les acteurs du projet . "
328,,,,,,," l' accès immédiat aux images permet de faire varier les illustrations ou les données ,","Plutôt qu'un discours subi ( présentation , puis questions-réponses ),  l' accès immédiat aux images permet de faire varier les illustrations ou les données , en temps réel , au fur et à mesure des réactions des interlocuteurs . "
330,,,,,,," qu'une présentation multimédia ( qui reste très dirigiste ,","Plus  qu'une présentation multimédia ( qui reste très dirigiste , même si elle est plus didactique que des panneaux ou qu'un diaporama ). "
331,,,,,,, d' un projet territorial ( ou architectural ).,"Avec l' habitude de la navigation Internet , toujours plus étendue et partagée , le support interactif permet une prise de connaissance progressive et , à la carte , des concepts et des descriptions  d' un projet territorial ( ou architectural ). "
333,,,,,,, la réappropriation de la colline ,"La main et le , high tech , Pour Alicante , des croquis à la main , assez délocalisés , exprimant les ambiances potentielles , illustrant un récit , une , vision , à partager pour  la réappropriation de la colline  par la ville voisinaient avec des cartes réalisées sur Illustrator  , un logiciel qui était encore perçu comme , graphique ,. "
334,,,,,,," aisé à réaliser ,","Le croquis à la main n'est pas seulement plus rustique , plus  aisé à réaliser , plus interactif ( on peut le faire en direct en réunion , sur un paperboard ), il est aussi plus familier ( comme les dessins de presse ou la bande dessinée ) et donc plus facilement assimilable . "
335,,,,,,," l' objet ,","Le croquis permet de représenter avec clarté sans surdéfinir , alors que l' image de synthèse impose souvent une saisie ( et une définition matérielle ) de  l' objet , très précisément construite ( quelles baies , quelles mesures , quels matériaux ?). "
336,,,,,,, un dispositif qui peut rester suffisamment indéfini .,Le croquis donne vie à  un dispositif qui peut rester suffisamment indéfini . 
337,,,,,,," l' autre extrême , la combinatoire entre les systèmes d' information géographique ( SIG ), les logiciels graphiques et les logiciels d' animation ","À  l' autre extrême , la combinatoire entre les systèmes d' information géographique ( SIG ), les logiciels graphiques et les logiciels d' animation  est très sophistiquée . "
338,,,,,,," chaque fois plus intercompatibles ,","Même si les logiciels sont  chaque fois plus intercompatibles , les allers-retours ( entre Flash  et Illustrator  par exemple , ou entre les SIG et les logiciels graphiques ) ne sont pas simples . "
339,,,,,,, l' interactivité nécessaire du processus de projet ,"La manipulation des images est complexe , et  l' interactivité nécessaire du processus de projet  ( qui procède par repentirs et tests d' hypothèses successives ) est difficile . "
340,,,,,,, chaque élément de la démonstration une place dans un système à la fois suffisamment stable pour tenir dans le temps du projet et suffisamment ouvert pour accueillir les concepts apparus au fur et à mesure de la réflexion .,"Elle oblige à définir très en amont un cadre méthodologique , puis une structure qui donne à  chaque élément de la démonstration une place dans un système à la fois suffisamment stable pour tenir dans le temps du projet et suffisamment ouvert pour accueillir les concepts apparus au fur et à mesure de la réflexion . "
341,,,,,,," l' interactivité fondée sur la navigation ( type Internet ), elle incorpore aussi une mutation générationnelle en cours ","Quant à  l' interactivité fondée sur la navigation ( type Internet ), elle incorpore aussi une mutation générationnelle en cours  : nous parions en effet sur l' émergence du caractère intuitif et l' auto-apprentissage qui fondent le rapport cognitif des générations nouvelles ( un enfant de quatre ans qui ne sait ni lire ni écrire est capable de manipuler un logiciel d' exploration numérique ). "
342,,,,,,," une arborescence linéaire et organisée ,","Les autres générations ont appris à utiliser Internet et l' hypertexte en optimisant leur culture de la , table des matières , ou du sommaire , comme dans une publication , c'est-à-dire en accédant à des données selon  une arborescence linéaire et organisée , facilement perceptible , le , menu ,. "
343,,,,,,," La navigation du futur est moins linéaire , davantage exploratoire — au sens des premiers navigateurs , qui ne disposaient pas de la carte , mais dessinaient progressivement les contours des terrae incognitae ."," La navigation du futur est moins linéaire , davantage exploratoire — au sens des premiers navigateurs , qui ne disposaient pas de la carte , mais dessinaient progressivement les contours des terrae incognitae . "
344,,,,,,, ont beaucoup évolué .,Les langages de programmation utilisés par les logiciels  ont beaucoup évolué . 
345,,,,,,, ont apporté au format HTML des premiers sites des dimensions nouvelles .,Flash  ou Java   ont apporté au format HTML des premiers sites des dimensions nouvelles . 
346,,,,,,, la transformation progressive de notre rapport au numérique .,"Les recherches effectuées sur Seine-Aval , par exemple , parient plutôt sur  la transformation progressive de notre rapport au numérique . "
348,,,,,,," la découverte par la navigation , plus intuitive , donne à l' opérateur ( public , technicien , politique ) le temps de se familiariser , à sa manière , avec une certaine vision du territoire ,"," la découverte par la navigation , plus intuitive , donne à l' opérateur ( public , technicien , politique ) le temps de se familiariser , à sa manière , avec une certaine vision du territoire , sans qu'une structure préétablie ne lui impose un parcours . "
354,,,,,,," d' adapter les représentations ,","Il est nécessaire  d' adapter les représentations , et ce n'est pas une question d' outils : les images ne changent pas parce que les outils évoluent , mais parce que les questions de projet sont différentes . "
355,,,,du plan et de la perspective,,," Penser la complexité de Seine-Aval ,"," Penser la complexité de Seine-Aval , c'est forcément s'éloignerdu plan et de la perspective, et ne pas se contenter de la carte. "
357,,,,,,," les structures théoriques du projet ( catégories , identifiants , dispositifs , dynamiques )","Il y a un rapport entre  les structures théoriques du projet ( catégories , identifiants , dispositifs , dynamiques ) et les structures de la représentation . "
358,,,,,,, structure hypertexte complexe et animation .,"Ce parallélisme est fécond , et rendu possible par les nouveaux outils qui permettent à la fois interactivité ,  structure hypertexte complexe et animation . "
360,,,,,,, La sophistication des outils n'a rien à voir avec la complexité des projets ," La sophistication des outils n'a rien à voir avec la complexité des projets  : il est toujours pertinent , quel que soit le sujet , d' utiliser un simple croquis ou bien les montages numériques les plus sophistiqués . "
362,,,,,,," d' un , urbanisme démocratique ,","La concertation et le principe  d' un , urbanisme démocratique , imposent de nouveaux modes de représentation : de la bande dessinée au croquis , en passant par les mots ( raconter une histoire ) ou l' interactivité . "
364,,,,,,, L'abstraction a de belles heures devant elle ," L'abstraction a de belles heures devant elle  : contrairement à ce que l' on pourrait penser , les élus comme les autres acteurs ont une grande capacité à comprendre l' abstraction , pour peu qu'elle soit connectée étroitement avec une réalité physique . "
365,,,,,,, ce mariage entre figure et matière ,"Une fois ce lien identifié ,  ce mariage entre figure et matière  est très opératoire . "
366,,,,,,," Cette , cristallisation ,"," Cette , cristallisation , sur une figure simple a des effets potentiels pour la gouvernance : identifier un sujet commun , à partager , qui relie les préoccupations de chacun . "
368,,,,,,," les territoires contemporains ,","Représenter  les territoires contemporains , c'est à la fois résister à la complexité ( qui voudrait que plus rien ne soit globalement compréhensible ) et trouver en chaque site un ensemble réduit de questions partagées , qui le singularisent et constituent le support d' une stratégie . "
370,,,,,,," La place Micoulaud , quartier des Izards "," La place Micoulaud , quartier des Izards  à Toulouse: croquis de Frédéric Bonnet , 2009 . "
371,,,,,,, l' architecte finlandais Viljo Revell ...,"Obras , It was team work , you see , Telle était paraît-il l' expression de  l' architecte finlandais Viljo Revell ... "
372,,,,,,, l' urbanisme ,Le travail et l' engagement reconnus par le jury du Grand Prix de  l' urbanisme  constituent un ouvrage collectif . 
374,,,,,,," les principaux projets ,","Obras repose sur le travail passionné et les savoir-faire de ses collaborateurs : depuis plusieurs années , sur  les principaux projets , Thomas Nouailler , Alexandre Dubure , Jenny Reuillard , Anne-Emmanuelle Passerieux , ainsi qu'Olivier Malclès , Yvan Okotnikoff et Aurélien Delchet . "
376,,,,,,, son éveil perpétuel ,"Je pense au partenariat fondateur avec Philippe Villien , architecte urbaniste , enseignant , théoricien hors pair , pour  son éveil perpétuel  envers lequel j'ai une grande dette ; "
377,,,,,,," les beaux projets du Havre , de Bordeaux , de Saint-Étienne et de Toulouse ,","avec Jérôme Mazas , paysagiste , dont la poésie savante nous a accompagnés dans  les beaux projets du Havre , de Bordeaux , de Saint-Étienne et de Toulouse , avec un engagement sans faille ; "
378,,,,,,, nos structures urbaines ,"avec David Chambolle ( Evp ), qui est l' ingénieur créatif de toutes  nos structures urbaines  ; "
380,,,,,,, son équipe formidable d' Al phaville .,"avec François Monjal , dont nous regrettons tous les idées novatrices et l' énergie , qu'il a heureusement su transmettre à  son équipe formidable d' Al phaville . "
381,,,,,,, publics .,"Je remercie Akari-Lisa Ishii , maître de la mise en lumière , Jean-François Morel , ingénieur d' exception ( Mageo ), ainsi que Sidoine Dupont , Jérôme Joubert et Christophe Seto , jeunes ingénieurs talentueux , avec qui nous avons conçu nos espaces  publics . "
382,,,,,,, ce travail commun .,"Nous souhaitons faire mention de tous ceux qui ont travaillé avec nous et qui ont tous , chacun à leur manière , beaucoup apporté à  ce travail commun . "
384,,,,,,," l' action et le résultat , sans jamais altérer son regard critique sur la société contemporaine .","L'urbaniste doit favoriser  l' action et le résultat , sans jamais altérer son regard critique sur la société contemporaine . "
385,,,,,,," d' un développement , durable ,","Nous parlons par exemple  d' un développement , durable , depuis près de vingt sans que les transformations effectives n'infléchissent vraiment le cours des choses . "
386,,,,,,," savons comment mieux faire ,","Ce décalage entre discours et action est inquiétant : nous  savons comment mieux faire , mais il nous est collectivement difficile de faire le pas en avant . "
388,,,,,,," d' une crise politique ,","Ne devrait-on pas plutôt parler  d' une crise politique , qui rend difficiles — presque impossibles ! — à la fois l' expression de l' intérêt commun et la prise de décision ? "
