phrase_id,balise_lieu_obj,balise_lieu_loc,balise_act,balise_doc,balise_perc,balise_tps,balise_dyn,phrase
146,,,,,"franchirait la Marne, loncersat 1""XAppodrome du Tremblay et croiserait le Chemin de fer en paseage Inférieur sous le Viaduc, au bord de la Mare.",,"franchirait la Marne, loncersat 1""XAppodrome du Tremblay et croiserait le Chemin de fer en paseage Inférieur sous le Viaduc, au bord de la Mare.","«1. passerait oou le Chemin de fer de Vzoennen, franchirait la Marne, loncersat 1""XAppodrome du Tremblay et croiserait le Chemin de fer en paseage Inférieur sous le Viaduc, au bord de la Mare. "
147,,,,,sont agglomérées,,sont agglomérées,". A Villiers, elle recevrait plusieurs circulations, dont l’une, sensiblement parallèle à la vallée de la llarne, desservirait les localités qui sont agglomérées sur la Départementale N° 17 bis. "
148,,,,,"se prolongerait après Lagny pour, éventuellement, aboutir u-delà de Meaux.",,"se prolongerait après Lagny pour, éventuellement, aboutir u-delà de Meaux.","Elle se prolongerait après Lagny pour, éventuellement, aboutir u-delà de Meaux. "
149,,,,,relierait cette voie nouvelle avec la nationale N°3à,,relierait cette voie nouvelle avec la nationale N°3à,"- Mais, un embranchement, évitant la Gare de Chelles , relierait cette voie nouvelle avec la nationale N°3à l’Est de Olaye-ouilly, à l’aide de quelques trongone de voles nouvellea et en utilisant dee voteo exiotantes. "
150,,,,,se eont constituées,,se eont constituées,"■ Pour tous les voyageurs venant de l’Est par les routes : Nationale No 19, Départementale N° 13, Nationale N° 21 et Nationale No 3, il serait possible de pénétrer dans Paris par les bords de la Marne et le Bols de Vincennes où les Autos se diffuseraient vers différentes Portes de Paris, en évitant complètement toutes les Agglomérations qui, depuis la Guerre, se eont constituées dans tout l'Est de la Banlieue Parisienne. "
151,,,,,"l'Avenue Dau-mesnil,",,"l'Avenue Dau-mesnil,","Lee accès de Parle au Bois de Vincennes sont nombreux : Les Quais de Bercy et le Boulevard Circulaire, l'Avenue Dau-mesnil, les Voies traversant Saint-landé et Vincennes sont lee prinoipaux. "
152,,,,,réunissant quelques-uns de ces accès,,réunissant quelques-uns de ces accès,"Le Bois de Vincennes pourra être ultérieurement l’objet de trans for nations réunissant quelques-uns de ces accès en une artère importante et presque rectiligne, aboutissant au Carrefour de Beauté. "
153,,,,,"d’Auto-Route,",,"d’Auto-Route,","Cette Voie, à profil d’Auto-Route, aurait l’avantage de desservir des lieux de réunions où se concentrent d Importun foules venant de Paris. "
154,,,,,lee terrains du Polygone.,,lee terrains du Polygone.,"a/- Champ de Courses de Vincennes et Stade Perohing» -b/- Champ de Courses du Tremblay, a/- Aéroport de Vincennes projeté sur lee terrains du Polygone. "
155,,,,,rendre aux allées du Bois de Vincennes leur destination de promenages,,rendre aux allées du Bois de Vincennes leur destination de promenages,Elle présenterait également l’avantage de rendre aux allées du Bois de Vincennes leur destination de promenages au lieu d’être fréquemment transformées en Autodrome. 
157,,,,,les,,les,"La route nationale N° 16 présente une largeur de 60 mètres au départ de Paris, les améliorations apportées à. "
159,,,,,résoudre entièrement la oircula-tlon du Nord,,résoudre entièrement la oircula-tlon du Nord,Dénia et des conmunes qui se succèdent jusqu'à Chantilly autorisent à ne pas chercher à résoudre entièrement la oircula-tlon du Nord à l’aide d’une vole spéciale. 
160,,,,,la oiroulation,,la oiroulation,Une donnée nouvelle est venue apporter un aspect spéoisl au problème de la oiroulation dans oette partie de la Région Parisienne. 
161,,,,,permettant de venir à grande vitesse du Bourget au centre de Paris.,,permettant de venir à grande vitesse du Bourget au centre de Paris.,"L'aéroport du Bourget, dont la position, au dire des Spécialistes est définitivement fixée, a pour oorollaire la oréatlon d’une route epéoiale permettant de venir à grande vitesse du Bourget au centre de Paris. "
162,,,,,prenant naissance au Sud de l'Aéroport.,,prenant naissance au Sud de l'Aéroport.,"Une nouvelle vole eet proposée, Auto-Route sans croisement • niveau prenant naissance au Sud de l'Aéroport. "
163,,,,,"relier au Boulevard circulaire,",,"relier au Boulevard circulaire,","- Elle traverse les territoires de la Courneuve et de St. Denis pour venir ss relier au Boulevard circulaire, soit à l’aide d'un Viaduo aboutissant vers l'extrémité du Boulevard Ialesherbes , soit à l’aide d’un tunnel sous l’Avenue de la Révolte. "
164,,,,,"relier la Madeleine ou la Porte ’Jaillot directement au Bourget,",,"relier la Madeleine ou la Porte ’Jaillot directement au Bourget,","Elle permettrait, ainsi, de relier la Madeleine ou la Porte ’Jaillot directement au Bourget, 8s.n8 difficultés appréciables de oiroulation. "
165,,,,,"pourrait, en outre, recevoir tout le trafic automobile venant de Belgique ou du Nord de la France",,"pourrait, en outre, recevoir tout le trafic automobile venant de Belgique ou du Nord de la France","Cette Voie pourrait, en outre, recevoir tout le trafic automobile venant de Belgique ou du Nord de la France par les Nationales N° 17 et 2° 3. "
167,,,,,les accès de Paria.,,les accès de Paria.,Les cinq voies nouvelles ainsi proposées devraient remédier au défaut de circulation qui caractérise les accès de Paria. 
168,,,,,seraient exécutées,,seraient exécutées,"Ces Voies, en dehors de leurs caractéristiques spéciales, seraient exécutées avec le souci de créer, indépendamment de leurs emprises, des espaces boisés, des bouquets d’arbres dans des emplace-mente chos1s selon la nature du terrain et selon la topographie générale de la région qu‘ elles traversent. "
169,,,,,d'extension irraisonnée,,d'extension irraisonnée,"Et cela en vue d’assurer à ces voies un cadre dissimulant la malheureuse banlieue parisienne à laquelle 30 années d'extension irraisonnée ont imprimé des marques indélébiles qu'il faudra, avec le tempe, s'efforcer d'atténuer. "
171,,,,,la Place le la Concorde au Parc de St. Cloud far la Rive Gauche.,,la Place le la Concorde au Parc de St. Cloud far la Rive Gauche.,De la Place le la Concorde au Parc de St. Cloud far la Rive Gauche. 
172,,,,,une in-portanoe capitale,,une in-portanoe capitale,"Les ouais de la Seine ont, à l'intérieur de Paris, une in-portanoe capitale par las facilitée de circulation qu’lie offrent et la beauté dee pa.yse.ges qu’lia découvrent. "
174,,,,,Irrémédiablement compromise,,Irrémédiablement compromise,La rive droite eet Irrémédiablement compromise -lea ooratruotiors élevées 11 J * peu d’années en bordure du fleuve s’opposent A la prolongation de toute artère importante sur oette rive. 
175,,,,,"créer une large et belle Voie,",,"créer une large et belle Voie,","Par contre, sur la, rive Gauche, il est encore possible d créer une large et belle Voie, deputs le Champ de Lars jusqu’au Parc de Saint-Cloud, point de départ de l'Auto-Route projetée vere His. "
177,,,,,peuvent etre élargis,,peuvent etre élargis,Lee quais de la rive gauche dans Paris peuvent etre élargis depuis le Champ de Mare jusqu’au Viaduc du Point du Jour par la couverture de la ligne des Invalides. 
178,,,,,Le projet en a été établi par lee Services des Chemins de fer de l'Etat.,,Le projet en a été établi par lee Services des Chemins de fer de l'Etat.,Le projet en a été établi par lee Services des Chemins de fer de l'Etat. 
179,,,,,est à aménager,,est à aménager,"Le terrain d’Issy les Moulineaux est à aménager en Paro où, s'il doit etre partiellement réservé à un Aéroport affecté à la Direotîon des Services de l’Air, il Importe que les abords en soient urbanisés en vue de constituer un attrait équivalent à l'Esplanade des Invalides et au Champ de Mars. "
180,,,,,Cette réserve d’espaoe libre,,Cette réserve d’espaoe libre,Cette réserve d’espaoe libre est indispensable à ‘hygiène de la population parisienne. 
181,,,,,réaliser une oeuvre d’embellissement*,,réaliser une oeuvre d’embellissement*,Aucune oonstruotion Civile ou Militaire ne doit plie être élevée à moine qu’elle ne fasse partied'un plan d’ensemble ayant pour objet de réaliser une oeuvre d’embellissement* 
182,,,,,l’élargissement dee Quais,,l’élargissement dee Quais,"Les Communes d’Issy les Moulineaux et de Meudon ont prévul’élargissement dee Quais à des dimensions convenant aux trafics locaux, mais aucune construction définitive et Importante ne s'oppose à la réalisation d'une Voie dont la largeur devrait correspondre à l'important trafic inter—régional qu’elle peut assurer. "
183,,,,,vastes terrains occupés par des Industries,,vastes terrains occupés par des Industries,Cette Voie apporterait une considérable plus-value aux vastes terrains occupés par des Industries dont nous déplorons la situation par rapport è 1*Agglomération parisienne. 
184,,,,,occupent,,occupent,Les Usines thermiques d'Electricité ne sont pas éternelles le matériel de l’Uine d’incinération des ordures ménagères sera un jour démodé et les Entreprises privées n’hésiteront pas -à se déplacer si les terrains quelles occupent sont d'une vente rémunératrice* 
186,,,,,disparition lente,,disparition lente,"Cette plus-value pourrait etre une cause de disparition lente de ces Industries, sans qu'aucune servitude onéreuse ait à intervenir. "
187,,,,,"VERSAILLES, BIEVRE ET PALAISEAU",,"VERSAILLES, BIEVRE ET PALAISEAU","- o o DE LA RIVE GAUCHE A VERSAILLES, BIEVRE ET PALAISEAU PAR LES BOIS DE MEUDON* "
188,,,,,l‘amnagenent régional.,,l‘amnagenent régional.,"Il existe dane les Bois de Meudon de merveilleuses voies forestières, dont pluieure sont appelées à jouer un rôle important dane l‘amnagenent régional. "
189,,,,,se réunissant en une artère,,se réunissant en une artère,"Au centre de ces Bis, deux voies, l'une ayant son origine à l’extrémité de l'Avenud de Paris à Versailles, l’autre dans la Vallée de la Bièvre se réunissant en une artère qui serait dirigée vers le Pont de Sèvres par un tracé nouveau. "
190,,,,au Plan d*Aménagement de Meudon,une Voie nouvelle développée à travers l'ad-mitable Parc de Brimborion menacé de morcellement.,,une Voie nouvelle développée à travers l'ad-mitable Parc de Brimborion menacé de morcellement.,"Le tracé proposé emprunte, en partie, des Voles existantes et des Voles prévuesau Plan d*Aménagement de Meudon, mais, 11 est caractérieé par une Voie nouvelle développée à travers l'ad-mitable Parc de Brimborion menacé de morcellement. "
191,,,,,"le tracé a été étudié sur le terrain aveo des variantes, découvrirait de très beaux aperçus",,"le tracé a été étudié sur le terrain aveo des variantes, découvrirait de très beaux aperçus","Cette voie dont le tracé a été étudié sur le terrain aveo des variantes, découvrirait de très beaux aperçus sur le panorama de la région parisienne. "
192,,,,,Du champ de Mars au Parc de St. Cloud,,Du champ de Mars au Parc de St. Cloud,"- o O o En oonolusion, les Voies précitées : a/ Du champ de Mars au Parc de St. Cloud par la Rive Gauche-. "
193,,,,,Brimborion et les Bols de Meudon.,,Brimborion et les Bols de Meudon.,- b/ De la rive Gauche à Versailles par Brimborion et les Bols de Meudon. 
194,,,,,"permettraient à toute automobile partant de la Place de la Concorde de gagner d’une part Mantes et Trappes, sans autre croisement à niveau qu’au droit dee Ponts sur la Peine et d’autre part Versailles et les Vallées de la Bièvre et de l’Yvette par les Bols de Meudon.",,"permettraient à toute automobile partant de la Place de la Concorde de gagner d’une part Mantes et Trappes, sans autre croisement à niveau qu’au droit dee Ponts sur la Peine et d’autre part Versailles et les Vallées de la Bièvre et de l’Yvette par les Bols de Meudon.","permettraient à toute automobile partant de la Place de la Concorde de gagner d’une part Mantes et Trappes, sans autre croisement à niveau qu’au droit dee Ponts sur la Peine et d’autre part Versailles et les Vallées de la Bièvre et de l’Yvette par les Bols de Meudon. "
195,,,,,la première partie d’une Voie touristique,,la première partie d’une Voie touristique,"• En outre, cette Voie de la Rive Gauche à Versailles, constitue la première partie d’une Voie touristique permettant de parcourir le circuit des Parcs nationaux, Versailles, Marly, St. Germain et de revenir à la Concorde par l’Avenue Triomphale ou le Bois de Boulogne et les Champs Elysées. "
196,,,,,DÉGAGEMENT,,DÉGAGEMENT,"VOIE DE DÉGAGEMENT PAR LES QUAIS DE LA SEINE EN AMONT DE PARIS, "
197,,,,,"Le cours de la Seine, en amont de Parie,",,"Le cours de la Seine, en amont de Parie,","Le cours de la Seine, en amont de Parie, eet irrémédiablement oompromis par l’sepect regrettable de certaines inetana-tons industrielles, notamment entre Ivty et le quartier des Carrières à Charenton ; "
198,,,,,peuvent encore être ooneidérablement améliorés,,peuvent encore être ooneidérablement améliorés,"male 81 l’esthétique en souffre, 11 n’en est pas moins vrai que lee quais , sur la Rive Droite comme sur la Rive Gauche, peuvent encore être ooneidérablement améliorés et offrir un exécutoire extrêmement Important pour toute la région parisienne vers l’Est. "
199,,,,,"peuvent, se réunir",,"peuvent, se réunir","Ces quais, rive droite et rive gauche, peuvent, se réunir à Villeneuve Saint-Georges où, par des dispositions nouvelles évitant oette dernière agglomération et l’agglomération de Montgeron, il sera possible de gagner directement Melun par la Forêt de S énart . "
200,,,,,serait ainsi doublée,,serait ainsi doublée,La Nationale N° 5 serait ainsi doublée sur toute sa longueur dans la traversée des Communes de la Banlieue Est de Paris. 
202,,,,,reliée entre eux,,reliée entre eux,"Il existe dans l’Est d’immenses domaines privés boisés tous reliée entre eux par de nombreuses voies forestières, offrant de magnifiques promenades; "
203,,,,,sont constituées,,sont constituées,"elles sont constituées par les Forets d’ Armainvilliers , de Mont ferme il, de Bois Notre-Dame, la Foret de l’Echelle, de Parc de Gros Bois, etc... "
204,,,,,"préserver ces forets de tout morcellement,",,"préserver ces forets de tout morcellement,","Ge projet a pour objectif de préserver ces forets de tout morcellement, sans reboisement équivalent, et de favoriser éventuellement, la création de Voles., dont une, notamment permettrait de joindre Meaux à Versailles, en évitant complètement la traversée de Paris. "
205,,,,,les emprises de longues voles forestières,,les emprises de longues voles forestières,Elle emprunterait en grande partie les emprises de longues voles forestières à peu près complètement Ignorées du public. 
206,,,,,Le réseau constitué par les grandes Voies rayonnantes nouvelles est complété,,Le réseau constitué par les grandes Voies rayonnantes nouvelles est complété,"Le réseau constitué par les grandes Voies rayonnantes nouvelles est complété par une vole de rocade d’une exécution complète, peut-être un peu plus lointaine, nais qui permettrait, notamment vers le Nord, d'accèder facilement aux forêts de Montmorency et de l'Isle-Adam. "
207,,,,,"serait réservée et constituée,",,"serait réservée et constituée,","Ainsi, serait réservée et constituée, tout autour de Parle, une couronne de Forêts et d’espaces libres d’accès facile et reliée à l'aide de très belles voles. "
209,,,,,"prolongement dee quais,",,"prolongement dee quais,","Le réseau des Voles dont 11 vient d'être fait état, Autoroutes, prolongement dee quais, etc... permettra aux Parisiens de gagner facilement les grandes réserves de verdure constituées par les Forets de St» Germain et de Marly, le Parc de Versailles, les Bois de Verrières et de Meudon, le Parc de Sceaux, la Foret de Sénart, les forets et bois du Nord et de l’Est de la Région Parisienne. "
210,,,,,développement de 1'Agglomération.,,développement de 1'Agglomération.,"Ces espaces libres sont, par endroits, trop espacés les une des autres et, par ailleurs, ils sont insuffisants pour les nécessités du développement de 1'Agglomération. "
211,,,,,"De nouveaux espaces eont projetés,",,"De nouveaux espaces eont projetés,","De nouveaux espaces eont projetés, notamment : a/ Entre la route nationale N° 20 et la Nationale No 7 b/ Au-dessous de la route des Forts de l’Est o/ A proximité d’Aulnay sous Bois d/ Sur lea terrains de la Courneuve, où l'emplacement d’une Cité avait été envisagé, il y a quelques années (Proposition de la Préfecture de la Seine). "
212,,,,Le programme,"tous les terrains, de toute nature",,"tous les terrains, de toute nature","Le programmeannexé au Plan, contient une nomenclature de tous les terrains, de toute nature "
215,,,,,reboisement,,reboisement,"- de nombreux et mportants bords de rivières sont inscrite, notamment en vue de reboisement pour l’amélioration du paysage. "
216,,,,sur les plans au 1/10,"s'il y a lieu,",,"s'il y a lieu,","Cette liste sera complétée, s'il y a lieu,sur les plans au 1/10.000. "
218,,,,,"651 communes réparties sur 51.200 hectares,",,"651 communes réparties sur 51.200 hectares,","La région parisienne comprend 651 communes réparties sur 51.200 hectares, et elle est peuplée d'à peu près 6.300.000 habitants • "
219,,,,"du plan d'aménagement,</dyn","l'augmentation de la population de la région parisienne continuait à progresser dans le cadredu plan d'aménagement,",,,"Si l'augmentation de la population de la région parisienne continuait à progresser dans le cadredu plan d'aménagement,> cette région pourrait contenir plusieurs dizaines de millions d‘ha bitant», oe qui eet anvraleemblable et pou adoirable pour une nation qui ne comprend que 40 allons d’habitante, bans grandes chances d’augmentation. "
220,,,,,oe vaste territoire et d’éviter le gaspillage des efforts résultant d'une trop grande dispersion de la population.,,oe vaste territoire et d’éviter le gaspillage des efforts résultant d'une trop grande dispersion de la population.,Il y a Meu de mattre de Porare dans oe vaste territoire et d’éviter le gaspillage des efforts résultant d'une trop grande dispersion de la population. 
221,,,,,Restriction au droit de lotir.,,Restriction au droit de lotir.,le présent projet prévoit deux catégories de mesures destinées à répartir et à régler la densité de la population : I - Restriction au droit de lotir. 3 
224,,,,,le droit de construire et de lotir,,le droit de construire et de lotir,"En France, tout le monde a le droit de construire et de lotir en un point quelconque du territoire. "
226,,,,,"bâtir,",,"bâtir,","Il ne peut être question d’apporter une restriction absolue au droit de bâtir, mais il importe de tempérer le droit de lotir. "
228,,,,,"l’assainissement j les égouts, l’adduction d’eau, l’enlèvement des ordures ménagères,",,"l’assainissement j les égouts, l’adduction d’eau, l’enlèvement des ordures ménagères,","or, une agglomération est un tout, c’est un organisme nécessitant une cohésion indispensable, tant pour l’assainissement j les égouts, l’adduction d’eau, l’enlèvement des ordures ménagères, l’éclairage, que pour les services publics, écoles, postes, police, etc... "
229,,,,,La dispersion des lotissements,,La dispersion des lotissements,"La dispersion des lotissements au hasard des spéculations, depuis la guerre, est une lourde charge qui grèvera pendant très longtemps les finances des municipalités de la région parisienne. "
230,,,,,d’être complètement urbanisées,,d’être complètement urbanisées,Il importe que chaque commune délimite les parties de son territoire qu’elle juge susceptibles d’être complètement urbanisées a l’aide des ressources dont elle pourra disposer ; 
232,,,,,"lea lotissements conçus en vue de satisfaire complètement aux nécessitée de la population qu’ils seraient destinés à recevoir,",,"lea lotissements conçus en vue de satisfaire complètement aux nécessitée de la population qu’ils seraient destinés à recevoir,","Exception pourrait seule être faite pour lea lotissements conçus en vue de satisfaire complètement aux nécessitée de la population qu’ils seraient destinés à recevoir, c’est-à-dire azec tous les éléments tels que : écoles, postes, police et as-sainias ement complet, n'engageant en rien les finances de la commune sur le territoire de laquelle oes lotienements seraient établie • "
236,,,,,construc-tlons,,construc-tlons,La densité des cités eet fonction du volume des construc-tlons ; 
237,,,,,des limitée maxima à l'aide dee règlements de voirie et de salubrité.,,des limitée maxima à l'aide dee règlements de voirie et de salubrité.,"oe volume, surface et hauteur, est réglementé et maintenu dans des limitée maxima à l'aide dee règlements de voirie et de salubrité. "
238,,,,Le programme dee servitudes du présent projet prévoit un desserrement de l'agglomération centrale constituée par la banlieue immédiate de Paris,un desserrement de l'agglomération centrale constituée par la banlieue immédiate de Paris.,,un desserrement de l'agglomération centrale constituée par la banlieue immédiate de Paris.,Le programme dee servitudes du présent projet prévoit un desserrement de l'agglomération centrale constituée par la banlieue immédiate de Paris. 
241,,,,,auraient des constructions nettement moins élevées,,auraient des constructions nettement moins élevées,Lee localités formant la banlieue moyenne auraient des constructions nettement moins élevées et dee cours très amples réalisant des habitations saines et agréables à habiter. 
242,,,,,La limitation de la surface agglomérée,,La limitation de la surface agglomérée,"Enfin, la banlieue périphérique garderait en partie son caractère rural, o o o La limitation de la surface agglomérée de chacune des communes et la limitation du volume des constructions permettra de remédier à l’éparpillement des éléments formant la région parisienne et, en meme temps, d'en assurer le développement méthodique, car bien que la dénatalité de la capitale fasse prévoir une limite à la population, il faut tenir compte de l’attrait sur la Provinoe oui, jusqu’ici, a largement contre-balancé cette dénatalité . "
243,,,,,la destruction des ilôts insalubres,,la destruction des ilôts insalubres,"Il y a lieu aussi de tenir compte du déplacement de certaines parties de la population résultant de la destruction des ilôts insalubres et du réaménagement des quartiers trop denses, buts essentiels de toute oeuvre d’urbanisme. "
245,,,,Le programme des servitudes de chaque plan communal prévoit la division des parties agglomérées en deux ou trois divisions selon les cas,la division des parties agglomérées,,la division des parties agglomérées,Le programme des servitudes de chaque plan communal prévoit la division des parties agglomérées en deux ou trois divisions selon les cas. 
246,,,,,"des quartiers d’habitations collectives, des quartiers d’habitations résidentielles et dee quartiers d’industries.",,"des quartiers d’habitations collectives, des quartiers d’habitations résidentielles et dee quartiers d’industries.","En général, toute commune comprend des quartiers d’habitations collectives, des quartiers d’habitations résidentielles et dee quartiers d’industries. "
247,,,,,Les quartiers d’habitations collectives et les quartiers d’habitations résidentielles,,Les quartiers d’habitations collectives et les quartiers d’habitations résidentielles,Les quartiers d’habitations collectives et les quartiers d’habitations résidentielles sont soumis à des règles qui ont déjà fait l’objet de nombreuses approbations en conséquenceà la loi de 1919-1984• 
248,,,,,"organise une zone de transition,",,"organise une zone de transition,","Le programme des servitudes s ‘appli quant aux quartiers industriels organise une zone de transition, sorte de quartier mixte. "
250,,,,,Fépandre auoun bruat,,Fépandre auoun bruat,"Dana 008 2onea maxtes, ne voratant to16r606, au milieu des habitation,, que 1M andustzios ouooprabies ao ne oaunet aucune gàne, 0‘603—-41fe ae ne Fépandre auoun bruat , aucune fune, suoune odeue. "
251,,,,,nuire au repos des voisins,,nuire au repos des voisins,Auoun travali de nudt cucept1b2e de nuire au repos des voisins n'y serait toléré. 
252,,,,,Certains quartiers Industriels existante sont partacul1a-rement mal placée par rapport à l'agglomération parisienne.,,Certains quartiers Industriels existante sont partacul1a-rement mal placée par rapport à l'agglomération parisienne.,Certains quartiers Industriels existante sont partacul1a-rement mal placée par rapport à l'agglomération parisienne. 
253,,,,,l'aménagement de la rive gauche de la Seine,,l'aménagement de la rive gauche de la Seine,"Au début de oette note, nous avons signalé que l'aménagement de la rive gauche de la Seine permettrait vraisemblablement une transformation progressive mais assurée de toute la région d' Tssy-les-Moulineaux et de Meudon, dont lee fumées eont très gênantes pour les quartiers de Passy et d’Auteuil ; "
254,,,,,salissent le oiel d’un des plus beaux paysages de la banlieue parisienne,,salissent le oiel d’un des plus beaux paysages de la banlieue parisienne,"en outre, qu’elles salissent le oiel d’un des plus beaux paysages de la banlieue parisienne vue de Meudon ou de Bellevue. "
255,,,,Le plan d’,l’installation de nouvelles usines,,l’installation de nouvelles usines,"Le plan d’aménagement prévoit, pour l’installation de nouvelles usines et pour l’évacuation de celles trop gênantes par leurs odeurs et dangereuses par leur voisinage, une zone spéciale rejetée au Nord-Est de l'agglomération en liaison aveo une voie ferrée de la ligne du chemin de fer du Nord aujour’hui abandonnée, mais dont l’emprise subsiste encore. "
256,,,,,"Cette zone, réservée aux usines dangereuses et Insalubres,",,"Cette zone, réservée aux usines dangereuses et Insalubres,","Cette zone, réservée aux usines dangereuses et Insalubres, serait entourée d‘ un large boisement, de façon à en dissimuler la vue aux touristes venant de Belgique et du Nord de la France. "
259,,,,,"des collines et des plateaux élevés,",,"des collines et des plateaux élevés,","Il existe, tout autour de Paris, des collines et des plateaux élevés, atteignant parfois la cote 170, alors que les bords de la Seine sont, en moyenne à la cote 30. "
260,,,,,l’installation de quartiers,,l’installation de quartiers,"Ces plateaux et collines largement ventilés, bien exposés et facilement accessibles par lee artères projetées, se prêtent admirablement à l’installation de quartiers situés dans les meilleures conditions de salubrité, mais ceci ne peut être envisagé qu’à la condition de préserver de toute atteinte lee principaux élémente qui contribuent à la beauté du paysage. "
261,,,,,"Le Mont Valérien, les collines de Cormeilles",,"Le Mont Valérien, les collines de Cormeilles","Le Mont Valérien, les collines de Cormeilles sont notarment protégés par lee dispositions envisagées ; "
262,,,,,du grand axe du canal de Versailles eet protégée,,du grand axe du canal de Versailles eet protégée,"la perspective du grand axe du canal de Versailles eet protégée par une zone non Bed1f1candi envisagée par le service des Beaux-Arts , mais non encore promulguée ; "
264,,,,,la création d’un vaste espace libre,,la création d’un vaste espace libre,"Le panorama de la terrasse de Saint -Germain, qui a déjà fait l’objet de mesures à l’égard des terrains oompris entre oette terrasse et la Seine, est oomplétée par la création d’un vaste espace libre s’ étendant sur la rive droite de la Seine» "
266,,,,,"l’aviation de tourisme,",,"l’aviation de tourisme,","dans certaines parties à l’aviation de tourisme, éventuellement à un champ de courses ou à des expositions. "
267,,,,,soit uniquement traitée dans un but d’embellissement.,,soit uniquement traitée dans un but d’embellissement.,Mais il Importe que cette partie du panorama que l’on découvre de la terrasse de Saint-Germain soit uniquement traitée dans un but d’embellissement. 
268,,,,,"l'an-olen ohateau de Marly,",,"l'an-olen ohateau de Marly,","La perspective que l’on découvre de l‘emplacement de l'an-olen ohateau de Marly, conformément au voeu émis par la Commis-8ion départementale des Sites et Monuments Naturels, (Seine et Oise) presorit des servitudes très strictes ocncernant les terrains constituant les abords du parc de Marly» "
270,,,,,"les préserver,",,"les préserver,","En dehors de ces sites exceptionnels, les bords des rivières et de la Seine sont l’objet de prescriptions destinées à les préserver, tant en aval qu’en amont» "
271,,,,dans les plans au 1/10,d’être sauvegardées,,d’être sauvegardées,La région de Bougival et les lies encore susceptibles d’être sauvegardées sont l’objet de prescriptions spéciales à inscriredans les plans au 1/10.000 ; 
272,,,,un programme de reboisement</dyn,programme de reboisement,,,les rives de la Seine en amont seront l’objet d’un programme de reboisement> dans la partie comprise entre Charenton et Villeneuve Saint-Georges» 
273,,,,,Un aménagement du terrain compris but la rive iroite de la Seine,,Un aménagement du terrain compris but la rive iroite de la Seine,Un aménagement du terrain compris but la rive iroite de la Seine vers Vigneux et Draveil permettra de réaliser d’importants boisements par l'aménagement pittoresque des abords des sablières Inutilisables ou inutilisées dans cette région. 
274,,,,dans le programme,des espaces libres contenuedans le programmeest établie en fonction de ces prévioione» O O TRANSDORIS AEROPORTS»,,des espaces libres contenuedans le programmeest établie en fonction de ces prévioione» O O TRANSDORIS AEROPORTS»,La nomenclature des espaces libres contenuedans le programmeest établie en fonction de ces prévioione» O O TRANSDORIS AEROPORTS» 
275,,,,,"les autres commerçants,",,"les autres commerçants,","Le programme du Ministère de l'Air prévoit trois catégories d’aéroports, les une militaires, les autres commerçants, et une troisième catégorie réservée aux avions de tourisme. "
276,,,,,"l’aviation mana- taire, que den extenelone à dee établie se .ente",,"l’aviation mana- taire, que den extenelone à dee établie se .ente","Il ne noue “ 6té oommunigu, au sujet de l’aviation mana- taire, que den extenelone à dee établie se .ente existante. "
277,,,,,"l’un au Bourget, l’autre vers Trappes.",,"l’un au Bourget, l’autre vers Trappes.","Il est prévu deux aéroporté oommorotauk poue na -6kaon parisienne, l’un au Bourget, l’autre vers Trappes. "
278,,,,,une extenoion très importante de la station actuelle,,une extenoion très importante de la station actuelle,L’aéroport du Bourget comporte une extenoion très importante de la station actuelle ; 
280,,,,,"L’aéroport de Trappes est destiné aux lignes transatlantiques, il est destiné à assurer les lignes desservant l'Amérique et 1’ Afrique.",,"L’aéroport de Trappes est destiné aux lignes transatlantiques, il est destiné à assurer les lignes desservant l'Amérique et 1’ Afrique.","L’aéroport de Trappes est destiné aux lignes transatlantiques, il est destiné à assurer les lignes desservant l'Amérique et 1’ Afrique. "
281,,,,par un vaste plan d’,l’amérissage des hydravions.,,l’amérissage des hydravions.,Il sera essentiellement composépar un vaste plan d’eau destiné à l’amérissage des hydravions. 
282,,,,,"assurera la liaison de ces lignes transatlantiques avec les lignes européennes,",,"assurera la liaison de ces lignes transatlantiques avec les lignes européennes,","Un terrain d’atterrissage immédiatement voisin assurera la liaison de ces lignes transatlantiques avec les lignes européennes, permettant aux passagers venant d’Amérique ou d’Afrique de se répartir rapidement à travers l’Europe. "
283,,,,d’un vaste plan d’,la constitutiond’un vaste plan d’eau,,la constitutiond’un vaste plan d’eau,L’emplacement voisin de Trappes a été choisi à cause de la nature du sous-sol favorable à la constitutiond’un vaste plan d’eau par extension des étangs existants actuellement. 
284,,,,,l’envol,,l’envol,"D’autre part, la hauteur du plateau de Trappes au-dessus de la région parisienne permettra l’envol sans crainte d’obstacles dans la brume. "
285,,,,sur le Plan d*Aménagement,Les terrains affectés aux Aéroports de tous ordres,,Les terrains affectés aux Aéroports de tous ordres,"Les terrains affectés aux Aéroports de tous ordres ne sont pas désignés nominalementsur le Plan d*Aménagement, - ils sont compris dans la liste générale des Espaces Libres.- Ceoi en exécution des désirs du Ministère de l’Air, afin d’éviter toute spéculation susceptible de contrarier l’application du programme des ports aériens. "
286,,,,,aocèder à Paris.,,aocèder à Paris.,"Dans la première partie de l’exposé du projet, 11 a été fait mention d’une auto-route partant du Bourget pour aocèder à Paris. "
