Unnamed: 0|sentence|dynamic|annotation
171|Certaines options actuelles de planification, telles les profondes modifications de la structure urbaine ou la concentration systématique des zones commerciales, ne sont pas compatibles avec l’idée d’une « transformation participative » de plus en plus sollicitée ; ces options provoquent des inconvénients et participent à la dégradation environnante.|1|1
117|Malgré l’extension des SAAL, cette population organisée, composée de cent familles, maintient l’intention de construire sa propre maison.|1|0
210|C’est de ce rapport, de cette complémentarité avec ce qui se passe à côté que naît le confort.|0|0
132|Les gens s’éloignent de leur maison pour aller chercher l’eau à la fontaine, pour aller à l’école ou à l’autre quartier : ainsi, au cours des temps, ils ont laissé sur le terrain le dessin du parcours le plus adapté.|1|1
154|Paradoxalement, les critiques les plus violentes sont venues de l’interprétation de ces espaces comme lieux non finis et j’ai été accusé d’être « incapable de finir ».|1|0
244|Reste le plaisir élémentaire de travailler avec les meilleurs artisans du Nord, des plâtriers, des menuisiers, des maçons: ces fameux maçons qui soulèvent des linteaux de 5 mètres à l’aide de trois bâtons et qu’ils posent au-dessus des baies, en chantant une très vieille chanson, comme les bâtisseurs des pyramides en Égypte en chantaient.|0|1
133|Ces traces, très claires, aidaient à expliquer les comportements et la topographie et indiquaient les possibilités de transformation et de relations.|1|1
113|L’option initiale du projet consistait à essayer de délimiter le territoire avec des interventions disséminées, pour que le temps et la capacité de réalisation puissent compléter le dessin, occupant les espaces vides.|1|1
29|Il m’a répondu: ici, à Berlin, ça ne se fait pas ainsi.|0|0
134|Il est apparu évident que le lien entre les deux quartiers clandestins était une des questions fondamentales que le projet devait prendre en considération.|0|0
239|Je leur dois beaucoup au contraire, pour ce que j’ai appris, pour leur soutien inoubliable, la traduction indispensable et nécessaire de ce que je n’étais pas en mesure de comprendre immédiatement.|0|0
34|Ainsi pour le plan de rénovation du Chiado à Lisbonne, j’ai décidé de définir les lignes générales, les principes et le règlement, en laissant aux propriétaires le choix des architectes.|1|1
10|Ce n’est pas pour essayer d’échapper aux réunions, à l’interdisciplinarité, à la réglementation, aux catalogues de composants préfabriqués, aux ordinateurs ou aux réunions d’habitants.|0|0
203|J’ai pensé qu’il fallait s’en inspirer, refaire ces parcours qui s’interrompent à l’approche de la masse qui engonce ces tours.|0|1
233|La Haye, tirée à la règle et à l’équerre où des obstacles immergés contrarient la grille orthogonale que traversent de longues diagonales.|0|1
85|L’ambition généralisée de la singularité fait disparaître la notion de singularité et banalise le territoire.|0|0
188|Les changements les plus importants survenus à ce moment-là ont été l’interruption du système de rues et de l’ancienne logique d’occupation du sol.|1|1
74|Et pourtant, nous avons proposé le tracé espagnol qui s’adapte mieux au site – un plan artificiel – et approfondi la distance entre l’ancien et le nouveau.|1|1
243|Rien ne lui est possible en dehors de ce qui dans les marges bouge.|0|0
183|À Montreuil, cette transformation est venue plus tard, dans les années 1970, mais elle s’est faite sur la même croyance en la table rase.|1|1
26|7.Mes bâtiments inachevés, interrompus, altérés, n’ont rien à voir avec la croyance en une œuvre « ouverte » ou avec l’esthétique de l’inachevé.|1|1
43|Elle est la conséquence du moment particulier de crise que l’on constate dans le centre de Lisbonne, et sa relative décadence par rapport à d’autres secteurs de la ville, comme ceux le long du Tejo.|1|1
